val_image,nearest_train_image,dhash_dist,phash_dist,combined
RipDetSeg-f78s054gu1f3.jpg,RipDetSeg-275t13lq3nyw.jpg,0,0,0
RipDetSeg-rep3zcfw3m8j.jpg,RipDetSeg-0tizz1pxt24h.jpg,0,0,0
RipDetSeg-f2ix12glc8kr.jpg,RipDetSeg-rn5ey3aik13y.jpg,0,0,0
RipDetSeg-f2oe8iuynvyl.jpg,RipDetSeg-67ornskx0e40.jpg,0,0,0
RipDetSeg-f2q7lxqu9z0d.jpg,RipDetSeg-ar4ir9i2rncn.jpg,0,0,0
RipDetSeg-kehbcqjxg6ju.jpg,RipDetSeg-0cjqy1x3sx6j.jpg,0,0,0
RipDetSeg-f2v81shyzlwp.jpg,RipDetSeg-bm5xumxpr7bo.jpg,0,0,0
RipDetSeg-rh7ziapd8o4o.jpg,RipDetSeg-5rjfjvjozeyj.jpg,0,0,0
RipDetSeg-f51ec0td9syr.jpg,RipDetSeg-biiecnrk8pl6.jpg,0,0,0
RipDetSeg-f5cgwdft06d8.jpg,RipDetSeg-bjs616kiaoqt.jpg,0,0,0
RipDetSeg-rh5iuslr8xil.jpg,RipDetSeg-2ypuc501dq0j.jpg,0,0,0
RipDetSeg-f5utso86k7eq.jpg,RipDetSeg-dd8csjwe9dfr.jpg,0,0,0
RipDetSeg-f5yembev8dzo.jpg,RipDetSeg-3eskp95f01lz.jpg,0,0,0
RipDetSeg-rf3jy04ow4az.jpg,RipDetSeg-johx2uiyp5ku.jpg,0,0,0
RipDetSeg-o9p7vgqb069g.jpg,RipDetSeg-lkt51auzf79e.jpg,0,0,0
RipDetSeg-f6nr9m51j1tj.jpg,RipDetSeg-hkfy3hmihfnl.jpg,0,0,0
RipDetSeg-o9t038dr1z7c.jpg,RipDetSeg-q4jlpd97hnqd.jpg,0,0,0
RipDetSeg-ri3zvyq3ll7b.jpg,RipDetSeg-eatqqnuqkcce.jpg,0,0,0
RipDetSeg-fdb360b3i8vm.jpg,RipDetSeg-4m6268wavgcr.jpg,0,0,0
RipDetSeg-kgqg8uy3w2an.jpg,RipDetSeg-8h51jlonit7k.jpg,0,0,0
RipDetSeg-rqxb8odn7si3.jpg,RipDetSeg-9hzofwnq3l1s.jpg,0,0,0
RipDetSeg-e411c7lkqigt.jpg,RipDetSeg-069fwgj3163y.jpg,0,0,0
RipDetSeg-o8ei0awehptl.jpg,RipDetSeg-099v7gtyb0rn.jpg,0,0,0
RipDetSeg-e55zzns7wmgq.jpg,RipDetSeg-tcdzk38sjczd.jpg,0,0,0
RipDetSeg-rz9fw9at5aaz.jpg,RipDetSeg-bwatbpo288sy.jpg,0,0,0
RipDetSeg-rz8rude38jzs.jpg,RipDetSeg-12j9xzvtgfxp.jpg,0,0,0
RipDetSeg-e6n8i86o6v91.jpg,RipDetSeg-4vpab08dkuex.jpg,0,0,0
RipDetSeg-rzw6rxvo2oct.jpg,RipDetSeg-0cuosx0jdogg.jpg,0,0,0
RipDetSeg-rz2kwbip0nft.jpg,RipDetSeg-9fy02iy8s1z7.jpg,0,0,0
RipDetSeg-e86v0xhknzzl.jpg,RipDetSeg-vqa72mpg2cf6.jpg,0,0,0
RipDetSeg-e8g5r9ip11hz.jpg,RipDetSeg-58mkzli8oazo.jpg,0,0,0
RipDetSeg-e8jhtrrkthrh.jpg,RipDetSeg-c5a6ro02krj7.jpg,0,0,0
RipDetSeg-e8tqi5xcq35p.jpg,RipDetSeg-4u4lhdd6qamq.jpg,0,0,0
RipDetSeg-ry686azxv5qv.jpg,RipDetSeg-icnbc6inwc60.jpg,0,0,0
RipDetSeg-rxpzswcbcrpa.jpg,RipDetSeg-6yu8kwcoln2u.jpg,0,0,0
RipDetSeg-ryq8cyn0b9zb.jpg,RipDetSeg-lqi7tkgeha4q.jpg,0,0,0
RipDetSeg-e2u37btf5vsa.jpg,RipDetSeg-j83kb4cgu6h6.jpg,0,0,0
RipDetSeg-e2t7cutly1mt.jpg,RipDetSeg-04lyum528vf8.jpg,0,0,0
RipDetSeg-s0eppjle9bn0.jpg,RipDetSeg-bba9t2rg44fk.jpg,0,0,0
RipDetSeg-s5nviixmaetq.jpg,RipDetSeg-lr56py7ojmq1.jpg,0,0,0
RipDetSeg-dw1ob9dlnnzr.jpg,RipDetSeg-l7lbbuzjyzgw.jpg,0,0,0
RipDetSeg-dw2bj2a3347n.jpg,RipDetSeg-e9iw92bljuax.jpg,0,0,0
RipDetSeg-dw86r5tre2fl.jpg,RipDetSeg-2tscvynmuomq.jpg,0,0,0
RipDetSeg-s595xexnfoir.jpg,RipDetSeg-2a3pma7iblo4.jpg,0,0,0
RipDetSeg-s55p9o58hnfb.jpg,RipDetSeg-4m6268wavgcr.jpg,0,0,0
RipDetSeg-s3w6i3rql2gf.jpg,RipDetSeg-0fl1jcg6nqpi.jpg,0,0,0
RipDetSeg-s2n1c676w0la.jpg,RipDetSeg-855gt95kop76.jpg,0,0,0
RipDetSeg-dzzva6n8csaf.jpg,RipDetSeg-fbuk1gmsg449.jpg,0,0,0
RipDetSeg-s2kzf3vyqhe3.jpg,RipDetSeg-rjlljlajydcm.jpg,0,0,0
RipDetSeg-e0mk0t3u6sqr.jpg,RipDetSeg-ywhtv0xguut0.jpg,0,0,0
RipDetSeg-kk8sfapyl1p6.jpg,RipDetSeg-t3ro74ql1n84.jpg,0,0,0
RipDetSeg-s282ilmos6jm.jpg,RipDetSeg-rhiwv3ehufah.jpg,0,0,0
RipDetSeg-e1h691hg56co.jpg,RipDetSeg-py0t2ye4v5jn.jpg,0,0,0
RipDetSeg-s0yixfuw97tu.jpg,RipDetSeg-bhb8oslw9ykt.jpg,0,0,0
RipDetSeg-rxbfwjg0fl4t.jpg,RipDetSeg-lo9lclbamy9h.jpg,0,0,0
RipDetSeg-rqn88xhlzfsy.jpg,RipDetSeg-batmvq90fdlf.jpg,0,0,0
RipDetSeg-ebpbsm4yrphe.jpg,RipDetSeg-tf49d856ux49.jpg,0,0,0
RipDetSeg-kj792z7or59v.jpg,RipDetSeg-djkitgc2kfa3.jpg,0,0,0
RipDetSeg-rtaa4y3zk9qi.jpg,RipDetSeg-2z8zwwh70hn3.jpg,0,0,0
RipDetSeg-ei1hbtsdnbvs.jpg,RipDetSeg-rwtu8t5y8i4p.jpg,0,0,0
RipDetSeg-ei5wczd1vikc.jpg,RipDetSeg-apolhlu1cf39.jpg,0,0,0
RipDetSeg-ei93fpydqarx.jpg,RipDetSeg-jwdn4dike5yz.jpg,0,0,0
RipDetSeg-rta4owe9sxx3.jpg,RipDetSeg-rpwxcn2whdqh.jpg,0,0,0
RipDetSeg-eiwu9d7rk6qn.jpg,RipDetSeg-rx2x2pkp3qmf.jpg,0,0,0
RipDetSeg-ehux23at4xm6.jpg,RipDetSeg-7da7toaotisw.jpg,0,0,0
RipDetSeg-khv4mnvdg1ik.jpg,RipDetSeg-0n33ikgn1wo8.jpg,0,0,0
RipDetSeg-rrbzcxxfym4e.jpg,RipDetSeg-152irtd0oh40.jpg,0,0,0
RipDetSeg-rr8uz0via2v9.jpg,RipDetSeg-nd3gvzk1mubu.jpg,0,0,0
RipDetSeg-rr78m54lf026.jpg,RipDetSeg-kyk1kkyc5o4z.jpg,0,0,0
RipDetSeg-ekoliud6j9u5.jpg,RipDetSeg-33mbq3edfu91.jpg,0,0,0
RipDetSeg-kh8a6r5l1vn2.jpg,RipDetSeg-csitwbzt7r2u.jpg,0,0,0
RipDetSeg-eld60g3tm8y7.jpg,RipDetSeg-moxfgvu3e2ff.jpg,0,0,0
RipDetSeg-o8rabe12mgio.jpg,RipDetSeg-lyjze98sau4n.jpg,0,0,0
RipDetSeg-rtjh3q7c7wtd.jpg,RipDetSeg-7wmhqlfyx3w2.jpg,0,0,0
RipDetSeg-ehg6do5twu6t.jpg,RipDetSeg-7nmtmhdqzsh2.jpg,0,0,0
RipDetSeg-rtzn4fqj9ctu.jpg,RipDetSeg-ss50sdhazrib.jpg,0,0,0
RipDetSeg-ecm7pz59wc6q.jpg,RipDetSeg-3nm63bjlc02k.jpg,0,0,0
RipDetSeg-kirqpg3e1uj4.jpg,RipDetSeg-pwggmjmcq3rp.jpg,0,0,0
RipDetSeg-ed1s5icb1ndz.jpg,RipDetSeg-bnh8w13jnatx.jpg,0,0,0
RipDetSeg-rw6ytx3c1pte.jpg,RipDetSeg-5ae97ay4oenq.jpg,0,0,0
RipDetSeg-edtwf597da5n.jpg,RipDetSeg-4bww5fq1zrog.jpg,0,0,0
RipDetSeg-ee0p7gtfxnwd.jpg,RipDetSeg-ntsgadsbyucd.jpg,0,0,0
RipDetSeg-rw6whuduy9lz.jpg,RipDetSeg-38qcjbdj08r5.jpg,0,0,0
RipDetSeg-ee63nnebx54s.jpg,RipDetSeg-wx7i33pksuw9.jpg,0,0,0
RipDetSeg-eeq9zjt3fgpp.jpg,RipDetSeg-z3rxjl2ylisg.jpg,0,0,0
RipDetSeg-rvx08soc9zcb.jpg,RipDetSeg-ayzi9me70i91.jpg,0,0,0
RipDetSeg-rvsb0whluytx.jpg,RipDetSeg-0zwc1vwm5de1.jpg,0,0,0
RipDetSeg-rvcshi42pxs8.jpg,RipDetSeg-3ojmfmwbowkf.jpg,0,0,0
RipDetSeg-rv2wfx9xs0vw.jpg,RipDetSeg-d8qsa29rqij3.jpg,0,0,0
RipDetSeg-ruupjbckmd0q.jpg,RipDetSeg-hyyrvofpcogv.jpg,0,0,0
RipDetSeg-rumvg8dfapet.jpg,RipDetSeg-e9zljx5gvcmq.jpg,0,0,0
RipDetSeg-ebrcygvpepx3.jpg,RipDetSeg-8ac96rnsanz3.jpg,0,0,0
RipDetSeg-ffhgci21hps6.jpg,RipDetSeg-5tnecm83gb3f.jpg,0,0,0
RipDetSeg-ffl8m4664x6h.jpg,RipDetSeg-gsvkniguy351.jpg,0,0,0
RipDetSeg-fg254jlnm782.jpg,RipDetSeg-bl9r2glo7dl3.jpg,0,0,0
RipDetSeg-qpvdjwvazcbz.jpg,RipDetSeg-sjifekyvh1yp.jpg,0,0,0
RipDetSeg-qpj3qr53971c.jpg,RipDetSeg-8qjvhd3s66zp.jpg,0,0,0
RipDetSeg-gcsofdgfglfm.jpg,RipDetSeg-3nzzsg9l8p52.jpg,0,0,0
RipDetSeg-gcy9amvi5ibq.jpg,RipDetSeg-j9475i8y45j1.jpg,0,0,0
RipDetSeg-gd7h7dbqpoqo.jpg,RipDetSeg-80hb5t903rce.jpg,0,0,0
RipDetSeg-k821bfoguh8p.jpg,RipDetSeg-7bns0lfkgeea.jpg,0,0,0
RipDetSeg-k82ycfhtyb0a.jpg,RipDetSeg-yfc54nkn4ftd.jpg,0,0,0
RipDetSeg-qniu59ydfkvr.jpg,RipDetSeg-tjz6whaj1xk7.jpg,0,0,0
RipDetSeg-gfeyiagom5du.jpg,RipDetSeg-nlhon73xlzu0.jpg,0,0,0
RipDetSeg-oe7m8dsinxw9.jpg,RipDetSeg-rzvad8zvs5tm.jpg,0,0,0
RipDetSeg-gfnd33dkdg94.jpg,RipDetSeg-agw9hwefhf8o.jpg,0,0,0
RipDetSeg-gfog48ugbrhw.jpg,RipDetSeg-8bek4jnqkvkk.jpg,0,0,0
RipDetSeg-ggbae3qgs011.jpg,RipDetSeg-w9618t51ap6y.jpg,0,0,0
RipDetSeg-ggbn1m0wwzmt.jpg,RipDetSeg-675vrakxkpp2.jpg,0,0,0
RipDetSeg-gfdujbtu9w35.jpg,RipDetSeg-d6l4knjtfzm4.jpg,0,0,0
RipDetSeg-ga8hp0l2a3gy.jpg,RipDetSeg-aaw9hiz3rias.jpg,0,0,0
RipDetSeg-g9xwkljew47v.jpg,RipDetSeg-m0dp0fziaqvh.jpg,0,0,0
RipDetSeg-qqwk8a9b3eri.jpg,RipDetSeg-7rp43g5dpcjs.jpg,0,0,0
RipDetSeg-qt0nun24qaqn.jpg,RipDetSeg-0a3kal20vq3s.jpg,0,0,0
RipDetSeg-oe6czs3d2eyt.jpg,RipDetSeg-4iij8v4vfhvs.jpg,0,0,0
RipDetSeg-g6hyplzvxf50.jpg,RipDetSeg-3z8xyjz5v3xx.jpg,0,0,0
RipDetSeg-k88vh8bspvct.jpg,RipDetSeg-gyps8zq2eqgm.jpg,0,0,0
RipDetSeg-g6renxqif59g.jpg,RipDetSeg-t3xic0wbbqxi.jpg,0,0,0
RipDetSeg-qs6gh4ie23by.jpg,RipDetSeg-025xi9ax1wnf.jpg,0,0,0
RipDetSeg-g846y1wf774j.jpg,RipDetSeg-9jbcroy4gz2l.jpg,0,0,0
RipDetSeg-qre14r6333hp.jpg,RipDetSeg-t3jud6nlzea5.jpg,0,0,0
RipDetSeg-g8g1djrpz9ev.jpg,RipDetSeg-32abfgat76x9.jpg,0,0,0
RipDetSeg-g8kksumd1ivm.jpg,RipDetSeg-r6re5vzk4z0b.jpg,0,0,0
RipDetSeg-g8ucdry87o3g.jpg,RipDetSeg-0fq8n7abk4sm.jpg,0,0,0
RipDetSeg-qrch7ziv2jcf.jpg,RipDetSeg-rcm2v6r3nhgs.jpg,0,0,0
RipDetSeg-g96fs8v13lsa.jpg,RipDetSeg-cfodt9755j3q.jpg,0,0,0
RipDetSeg-g9gjk3oaayn2.jpg,RipDetSeg-otlz4hi84o2x.jpg,0,0,0
RipDetSeg-g9o07gix7re2.jpg,RipDetSeg-03oaonqhr9o2.jpg,0,0,0
RipDetSeg-ggoqkd1men5y.jpg,RipDetSeg-5680ky2llsch.jpg,0,0,0
RipDetSeg-g5g26nbv8779.jpg,RipDetSeg-7zgu3ug2pp8i.jpg,0,0,0
RipDetSeg-ggp6jf54ske4.jpg,RipDetSeg-0f0x2mt0vu0d.jpg,0,0,0
RipDetSeg-qmvzlc75dw2h.jpg,RipDetSeg-0ckag7nbnj2q.jpg,0,0,0
RipDetSeg-qhuxt4tgr1ic.jpg,RipDetSeg-tvxxqo88tpbe.jpg,0,0,0
RipDetSeg-gmhngn2xr670.jpg,RipDetSeg-w9ip5ee62mgx.jpg,0,0,0
RipDetSeg-gmnf9x8k69vv.jpg,RipDetSeg-bkgcgcrdcahl.jpg,0,0,0
RipDetSeg-qhoxzejcgjn8.jpg,RipDetSeg-aw6yndgddn9y.jpg,0,0,0
RipDetSeg-gp0f9je9ynny.jpg,RipDetSeg-7l3z83kyyjj7.jpg,0,0,0
RipDetSeg-gpca7amnfgev.jpg,RipDetSeg-pbx49pxbgdbf.jpg,0,0,0
RipDetSeg-gm02cu4wsurg.jpg,RipDetSeg-28xl707uakcr.jpg,0,0,0
RipDetSeg-qgkkgjkkt4be.jpg,RipDetSeg-84c953grmvr9.jpg,0,0,0
RipDetSeg-gq7dmu8kjfbg.jpg,RipDetSeg-2zs8rnsvpeot.jpg,0,0,0
RipDetSeg-qf9vu0bnsbtg.jpg,RipDetSeg-15g8abtsjv6d.jpg,0,0,0
RipDetSeg-gqsc32b2p91b.jpg,RipDetSeg-12j9xzvtgfxp.jpg,0,0,0
RipDetSeg-gr7vlmizh9ww.jpg,RipDetSeg-3l39vxjgwdct.jpg,0,0,0
RipDetSeg-k741pdfb076v.jpg,RipDetSeg-me6onydxnm7y.jpg,0,0,0
RipDetSeg-qem12zk1lnfk.jpg,RipDetSeg-by3eba4w86xm.jpg,0,0,0
RipDetSeg-gprd03290owj.jpg,RipDetSeg-077z1ed72p7d.jpg,0,0,0
RipDetSeg-glz082z2qg3h.jpg,RipDetSeg-3f7pke8mfuyx.jpg,0,0,0
RipDetSeg-qi5f8ujfwets.jpg,RipDetSeg-swm6vsypdh4n.jpg,0,0,0
RipDetSeg-glkf9r5zuv8s.jpg,RipDetSeg-2c9vhm2whk15.jpg,0,0,0
RipDetSeg-ql63butr3ifo.jpg,RipDetSeg-enbko4i5702p.jpg,0,0,0
RipDetSeg-gihc6emaoglx.jpg,RipDetSeg-h25oqaxwsy4x.jpg,0,0,0
RipDetSeg-givi0h1lnoku.jpg,RipDetSeg-a991f2uojhrv.jpg,0,0,0
RipDetSeg-gjdlcoaqt1mk.jpg,RipDetSeg-27m3naj84z1y.jpg,0,0,0
RipDetSeg-qk4e7ct3zcsc.jpg,RipDetSeg-ab1g8y134rqa.jpg,0,0,0
RipDetSeg-qjn6fajdtjls.jpg,RipDetSeg-49y7gkfuyyob.jpg,0,0,0
RipDetSeg-qjhl4wfl5v03.jpg,RipDetSeg-522uzc88cada.jpg,0,0,0
RipDetSeg-gjpq7s1r8hf0.jpg,RipDetSeg-q4jlpd97hnqd.jpg,0,0,0
RipDetSeg-qje72p052gwp.jpg,RipDetSeg-293lnrqtlb8x.jpg,0,0,0
RipDetSeg-gjyvynpy1gco.jpg,RipDetSeg-4tzkd4lvyvxs.jpg,0,0,0
RipDetSeg-gjzxs9l833og.jpg,RipDetSeg-tvxxqo88tpbe.jpg,0,0,0
RipDetSeg-qj7vwdlv211e.jpg,RipDetSeg-0zbbpks3zoo0.jpg,0,0,0
RipDetSeg-gkie42j8qabi.jpg,RipDetSeg-6gzyxdl5hl0q.jpg,0,0,0
RipDetSeg-gkw4322rw984.jpg,RipDetSeg-1gi1u1mpvft4.jpg,0,0,0
RipDetSeg-qi9wb8e86art.jpg,RipDetSeg-79ixx5xhrchk.jpg,0,0,0
RipDetSeg-ggsseocosasq.jpg,RipDetSeg-0duab0dd4k3n.jpg,0,0,0
RipDetSeg-odqvu3mcejg4.jpg,RipDetSeg-4fa12hrw1b4u.jpg,0,0,0
RipDetSeg-qt9cxqk11qtr.jpg,RipDetSeg-7lx6hf5qyvic.jpg,0,0,0
RipDetSeg-g4bxuxwjmvh1.jpg,RipDetSeg-0akc1edvag88.jpg,0,0,0
RipDetSeg-oax5nuwlebk0.jpg,RipDetSeg-u6r1tdr7wosn.jpg,0,0,0
RipDetSeg-fmujhq3gar2p.jpg,RipDetSeg-i5owa9ykmka0.jpg,0,0,0
RipDetSeg-fmwwi686839f.jpg,RipDetSeg-f61btsxlnhfl.jpg,0,0,0
RipDetSeg-fn8en7msnzjv.jpg,RipDetSeg-7bns0lfkgeea.jpg,0,0,0
RipDetSeg-folrg3s4x0dt.jpg,RipDetSeg-f98u22acjc6x.jpg,0,0,0
RipDetSeg-r3z3zit86otz.jpg,RipDetSeg-bu20vwqfbvi4.jpg,0,0,0
RipDetSeg-kcpz5mep9isb.jpg,RipDetSeg-apy4qvibxcl2.jpg,0,0,0
RipDetSeg-fp2d1gafvd0c.jpg,RipDetSeg-fvuozrjkzui2.jpg,0,0,0
RipDetSeg-fplb4m7pxhvh.jpg,RipDetSeg-8vul7kgep3am.jpg,0,0,0
RipDetSeg-fpvyvl6fvcy3.jpg,RipDetSeg-axwev2x9cl2g.jpg,0,0,0
RipDetSeg-fpwud2mleyhv.jpg,RipDetSeg-dszkzf6wdygt.jpg,0,0,0
RipDetSeg-r2z46ej2lpxn.jpg,RipDetSeg-1sg1shplmuk5.jpg,0,0,0
RipDetSeg-fr2p5q6qoerr.jpg,RipDetSeg-hc4rbygfskks.jpg,0,0,0
RipDetSeg-frt32xgzc3lw.jpg,RipDetSeg-b9v2n99bt5ft.jpg,0,0,0
RipDetSeg-fphwp6agkyat.jpg,RipDetSeg-1htlsj7bqejv.jpg,0,0,0
RipDetSeg-flqr7tvgtqmu.jpg,RipDetSeg-edfa0jn0offq.jpg,0,0,0
RipDetSeg-r7axosbsd5qc.jpg,RipDetSeg-71ztr1y6c2ik.jpg,0,0,0
RipDetSeg-r7bjj6b5usf0.jpg,RipDetSeg-wd9thjs0vip5.jpg,0,0,0
RipDetSeg-kdgjvnlks887.jpg,RipDetSeg-04dzzfhm2khb.jpg,0,0,0
RipDetSeg-rbo62r1a5qqc.jpg,RipDetSeg-arw8rz6icdqw.jpg,0,0,0
RipDetSeg-fh302z4jovym.jpg,RipDetSeg-3nyagrztr07y.jpg,0,0,0
RipDetSeg-rbg6w5fwl5ny.jpg,RipDetSeg-sti08zzrbwbf.jpg,0,0,0
RipDetSeg-fikbip3x9xq0.jpg,RipDetSeg-d260g9htflfd.jpg,0,0,0
RipDetSeg-fip1o58x1sj8.jpg,RipDetSeg-258f82qunp1i.jpg,0,0,0
RipDetSeg-ras9csiqp153.jpg,RipDetSeg-bq167186lriw.jpg,0,0,0
RipDetSeg-kd52jyn39tmu.jpg,RipDetSeg-jexzq8b2b6pr.jpg,0,0,0
RipDetSeg-ra5s6ibhaorm.jpg,RipDetSeg-grrfegf2y2zc.jpg,0,0,0
RipDetSeg-r9gdq2fv7guf.jpg,RipDetSeg-aoy6ks72gkst.jpg,0,0,0
RipDetSeg-fk043wm86oeh.jpg,RipDetSeg-0sqtdeql9ugw.jpg,0,0,0
RipDetSeg-r8j494rcx2mc.jpg,RipDetSeg-wm06rjqbcyl7.jpg,0,0,0
RipDetSeg-r8629uaulzgr.jpg,RipDetSeg-vtguvzasee2j.jpg,0,0,0
RipDetSeg-fkkx6jx7v8op.jpg,RipDetSeg-fwbvchpkt7fh.jpg,0,0,0
RipDetSeg-fkwud58dew22.jpg,RipDetSeg-5ee7ne3msqzm.jpg,0,0,0
RipDetSeg-frtqjt7a2k6o.jpg,RipDetSeg-3u2qzfl2orus.jpg,0,0,0
RipDetSeg-obnc85zaq88c.jpg,RipDetSeg-2gw38iz8jodi.jpg,0,0,0
RipDetSeg-r27ts6nfwvuh.jpg,RipDetSeg-c6vi46tu9elf.jpg,0,0,0
RipDetSeg-fsl1fyhoys5d.jpg,RipDetSeg-n0njgqnikulq.jpg,0,0,0
RipDetSeg-fxvbtggr2mje.jpg,RipDetSeg-7l4hwiwrtr02.jpg,0,0,0
RipDetSeg-qzsnfs3gckmv.jpg,RipDetSeg-efu4jbewg3am.jpg,0,0,0
RipDetSeg-qzg6s3fh9j0c.jpg,RipDetSeg-47kc2as1x1wy.jpg,0,0,0
RipDetSeg-fze6gi2qvbqt.jpg,RipDetSeg-4tzkd4lvyvxs.jpg,0,0,0
RipDetSeg-fzo5svoj702k.jpg,RipDetSeg-izxswdbybxfe.jpg,0,0,0
RipDetSeg-qyhwayyhba42.jpg,RipDetSeg-7zgu3ug2pp8i.jpg,0,0,0
RipDetSeg-qy96n56tdz6j.jpg,RipDetSeg-14389puhvxl5.jpg,0,0,0
RipDetSeg-qxem48bxrtgx.jpg,RipDetSeg-fvrwgmboi5a5.jpg,0,0,0
RipDetSeg-qwebil8ugyds.jpg,RipDetSeg-a8ajhs4e8u0z.jpg,0,0,0
RipDetSeg-qvw8mcqa4to5.jpg,RipDetSeg-fus7nbnnedqu.jpg,0,0,0
RipDetSeg-od6h9t1t5zr8.jpg,RipDetSeg-sti08zzrbwbf.jpg,0,0,0
RipDetSeg-odc9iywpis0d.jpg,RipDetSeg-5cg9rzllnmea.jpg,0,0,0
RipDetSeg-g34bpdrd01b9.jpg,RipDetSeg-c04flgq27fny.jpg,0,0,0
RipDetSeg-qtmhmefma5rm.jpg,RipDetSeg-i5owa9ykmka0.jpg,0,0,0
RipDetSeg-qtl0f43wnb1u.jpg,RipDetSeg-1ixt7irnlppe.jpg,0,0,0
RipDetSeg-fxpby77h4lb9.jpg,RipDetSeg-ta82i44virug.jpg,0,0,0
RipDetSeg-83oz8154md23.jpg,RipDetSeg-86hbo24rkjk7.jpg,0,0,0
RipDetSeg-obrxdym3ci3j.jpg,RipDetSeg-jdz0it6rtkjt.jpg,0,0,0
RipDetSeg-fwvf5ctr92e6.jpg,RipDetSeg-34z85qhubj43.jpg,0,0,0
RipDetSeg-fszzlz0x4qvo.jpg,RipDetSeg-nke6ztoqgb5a.jpg,0,0,0
RipDetSeg-ftazw14sb13m.jpg,RipDetSeg-69i1d54m2pqj.jpg,0,0,0
RipDetSeg-kbydz3vkj7hr.jpg,RipDetSeg-gpwnzdtk4d9r.jpg,0,0,0
RipDetSeg-fthcwtn5njc0.jpg,RipDetSeg-3jz57azlxj2o.jpg,0,0,0
RipDetSeg-r23fqpb5yt5y.jpg,RipDetSeg-ik4m28zzrvxc.jpg,0,0,0
RipDetSeg-obrtxi227e9w.jpg,RipDetSeg-0ruhfuunis7y.jpg,0,0,0
RipDetSeg-fv60s7skh9fy.jpg,RipDetSeg-q8qm5diqh0lx.jpg,0,0,0
RipDetSeg-r1o1eq6wmh9q.jpg,RipDetSeg-ioygxwhp3nbg.jpg,0,0,0
RipDetSeg-r1igxd3uho2j.jpg,RipDetSeg-j6k6f4er3a76.jpg,0,0,0
RipDetSeg-fvcbn4yyrxhn.jpg,RipDetSeg-19kyo0agsujr.jpg,0,0,0
RipDetSeg-r17i0nn371tu.jpg,RipDetSeg-fvqmbltl3ys8.jpg,0,0,0
RipDetSeg-r139x57mmz2y.jpg,RipDetSeg-9oktfcenpwn1.jpg,0,0,0
RipDetSeg-r10bunx5sx08.jpg,RipDetSeg-gfrnjmfgvc2l.jpg,0,0,0
RipDetSeg-r0527g4odcyq.jpg,RipDetSeg-fh65y1o16vca.jpg,0,0,0
RipDetSeg-fwr4kjlixs0c.jpg,RipDetSeg-bqwnqfiewonx.jpg,0,0,0
RipDetSeg-fx3mh2kgkhut.jpg,RipDetSeg-fa0rgi5cexe5.jpg,0,0,0
RipDetSeg-837tx6nwn7c6.jpg,RipDetSeg-32xp8u4m60er.jpg,0,0,0
RipDetSeg-jrmbj2eod16n.jpg,RipDetSeg-2qeobthxkrne.jpg,0,0,0
RipDetSeg-xu8ttybjk4zb.jpg,RipDetSeg-0nbc0qc8uo44.jpg,0,0,0
RipDetSeg-x5n5t73i66x7.jpg,RipDetSeg-103pfa0y6ot6.jpg,0,0,0
RipDetSeg-4wjx1yg4lexu.jpg,RipDetSeg-0ulagx1o4133.jpg,0,0,0
RipDetSeg-1y2hwqo2gtwz.jpg,RipDetSeg-6rp3dw21oe8q.jpg,0,0,0
RipDetSeg-n9exglafm7ta.jpg,RipDetSeg-cifz1h2ch9kc.jpg,0,0,0
RipDetSeg-1zlxzlbsv7mk.jpg,RipDetSeg-9khijpy029zc.jpg,0,0,0
RipDetSeg-20atrtvbey3o.jpg,RipDetSeg-63w2p322dhut.jpg,0,0,0
RipDetSeg-x5xyg8umjgvw.jpg,RipDetSeg-rgajq8a8ul32.jpg,0,0,0
RipDetSeg-4vcgfa9h9tim.jpg,RipDetSeg-h1ovmndownw7.jpg,0,0,0
RipDetSeg-4vao2dswyyqz.jpg,RipDetSeg-48q3dfeg3g53.jpg,0,0,0
RipDetSeg-4v7i8hhwwizj.jpg,RipDetSeg-bemw8xt2mg6u.jpg,0,0,0
RipDetSeg-x619j8rm0bua.jpg,RipDetSeg-86afs8wdh0vl.jpg,0,0,0
RipDetSeg-ywr3vhtkb2vp.jpg,RipDetSeg-8qjhp68vxoky.jpg,0,0,0
RipDetSeg-20hnk9a14i3q.jpg,RipDetSeg-0jm3pkd5rvds.jpg,0,0,0
RipDetSeg-x8vlpr3qo8ne.jpg,RipDetSeg-03gicawip28g.jpg,0,0,0
RipDetSeg-x95e2v9l4mn4.jpg,RipDetSeg-2a3pma7iblo4.jpg,0,0,0
RipDetSeg-4strmrdy8fgj.jpg,RipDetSeg-b3kdyeali4s7.jpg,0,0,0
RipDetSeg-x9bz2r2duv0n.jpg,RipDetSeg-a5s7gtmioyub.jpg,0,0,0
RipDetSeg-21e060zbd8v1.jpg,RipDetSeg-apfspggnn0w3.jpg,0,0,0
RipDetSeg-4sgjs8eukbas.jpg,RipDetSeg-5kiqobk7opyp.jpg,0,0,0
RipDetSeg-4s88blylaecr.jpg,RipDetSeg-jjym15e3jkpo.jpg,0,0,0
RipDetSeg-ngbqfocuyek1.jpg,RipDetSeg-bq52qte9dtaw.jpg,0,0,0
RipDetSeg-yvw00ysd9uaf.jpg,RipDetSeg-0lmt4eriu275.jpg,0,0,0
RipDetSeg-x9lcc13mji60.jpg,RipDetSeg-ayagbutwrrvs.jpg,0,0,0
