image,rip_fraction,rip_pixels,num_components,largest_blob,issues
RipVIS-042_00900.jpg,0.0376,78021,2,68843,OK
RipVIS-042_00906.jpg,0.0379,78583,2,69454,OK
RipVIS-042_00912.jpg,0.036,74578,2,62441,OK
RipVIS-042_00918.jpg,0.038,78811,2,69525,OK
RipVIS-042_00924.jpg,0.0361,74824,2,62640,OK
RipVIS-042_00930.jpg,0.0376,77987,2,68220,OK
RipVIS-042_00936.jpg,0.0361,74921,2,62700,OK
RipVIS-042_00942.jpg,0.039,80883,2,71540,OK
RipVIS-042_00948.jpg,0.0363,75348,2,62981,OK
RipVIS-042_00954.jpg,0.0364,75455,2,65578,OK
RipVIS-042_00960.jpg,0.0364,75465,2,62774,OK
RipVIS-042_00966.jpg,0.0364,75568,2,62833,OK
RipVIS-042_00972.jpg,0.0367,76028,2,63153,OK
RipVIS-042_00978.jpg,0.0367,76075,2,63288,OK
RipVIS-045_00000.jpg,0.0771,159838,1,159838,OK
RipVIS-045_00006.jpg,0.0759,157405,1,157405,OK
RipVIS-045_00018.jpg,0.0762,158110,1,158110,OK
RipVIS-045_00024.jpg,0.0767,159065,1,159065,OK
RipVIS-045_00030.jpg,0.0768,159340,1,159340,OK
RipVIS-045_00048.jpg,0.0713,147801,1,147801,OK
RipVIS-045_00060.jpg,0.0728,150926,1,150926,OK
RipVIS-045_00072.jpg,0.0703,145688,1,145688,OK
RipVIS-045_00084.jpg,0.071,147174,1,147174,OK
RipVIS-045_00090.jpg,0.0713,147882,1,147882,OK
RipVIS-045_00096.jpg,0.0728,151002,1,151002,OK
RipVIS-045_00102.jpg,0.0805,166934,1,166934,OK
RipVIS-045_00108.jpg,0.0825,170986,1,170986,OK
RipVIS-045_00114.jpg,0.0823,170664,1,170664,OK
RipVIS-045_00132.jpg,0.0886,183628,1,183628,OK
RipVIS-045_00138.jpg,0.0842,174622,1,174622,OK
RipVIS-045_00156.jpg,0.0837,173619,1,173619,OK
RipVIS-045_00180.jpg,0.0821,170178,1,170178,OK
RipVIS-045_00186.jpg,0.0814,168717,1,168717,OK
RipVIS-045_00192.jpg,0.0873,181025,1,181025,OK
RipVIS-045_00198.jpg,0.0873,181068,1,181068,OK
RipVIS-045_00204.jpg,0.0816,169302,1,169302,OK
RipVIS-045_00210.jpg,0.08,165786,1,165786,OK
RipVIS-045_00222.jpg,0.0794,164698,1,164698,OK
RipVIS-045_00234.jpg,0.0787,163215,1,163215,OK
RipVIS-045_00240.jpg,0.0785,162774,1,162774,OK
RipVIS-045_00246.jpg,0.0866,179555,1,179555,OK
RipVIS-045_00252.jpg,0.0866,179492,1,179492,OK
RipVIS-045_00288.jpg,0.0837,173523,1,173523,OK
RipVIS-045_00306.jpg,0.087,180331,1,180331,OK
RipVIS-045_00318.jpg,0.0902,187089,1,187089,OK
RipVIS-045_00330.jpg,0.0898,186269,1,186269,OK
RipVIS-045_00342.jpg,0.0889,184384,1,184384,OK
RipVIS-045_00348.jpg,0.0888,184194,1,184194,OK
RipVIS-045_00354.jpg,0.0886,183806,1,183806,OK
RipVIS-045_00372.jpg,0.0877,181806,1,181806,OK
RipVIS-045_00384.jpg,0.0874,181278,1,181278,OK
RipVIS-045_00396.jpg,0.0871,180694,1,180694,OK
RipVIS-045_00402.jpg,0.0875,181402,1,181402,OK
RipVIS-045_00414.jpg,0.0837,173480,1,173480,OK
RipVIS-045_00420.jpg,0.0854,177185,1,177185,OK
RipVIS-045_00426.jpg,0.0856,177464,1,177464,OK
RipVIS-045_00438.jpg,0.0846,175435,1,175435,OK
RipVIS-045_00450.jpg,0.0843,174816,1,174816,OK
RipVIS-045_00456.jpg,0.0823,170593,1,170593,OK
RipVIS-045_00462.jpg,0.0816,169276,1,169276,OK
RipVIS-045_00474.jpg,0.0798,165433,1,165433,OK
RipVIS-045_00486.jpg,0.0817,169494,1,169494,OK
RipVIS-045_00492.jpg,0.0819,169798,1,169798,OK
RipVIS-045_00516.jpg,0.0786,163059,1,163059,OK
RipVIS-045_00534.jpg,0.0775,160665,1,160665,OK
RipVIS-045_00540.jpg,0.0757,156945,1,156945,OK
RipVIS-045_00546.jpg,0.0806,167218,1,167218,OK
RipVIS-045_00564.jpg,0.0771,159793,1,159793,OK
RipVIS-045_00576.jpg,0.0771,159781,1,159781,OK
RipVIS-045_00588.jpg,0.076,157693,1,157693,OK
RipVIS-045_00594.jpg,0.0758,157112,1,157112,OK
RipVIS-045_00600.jpg,0.078,161808,1,161808,OK
RipVIS-045_00636.jpg,0.0753,156206,1,156206,OK
RipVIS-045_00642.jpg,0.0763,158140,1,158140,OK
RipVIS-045_00648.jpg,0.0761,157748,1,157748,OK
RipVIS-045_00654.jpg,0.0769,159523,1,159523,OK
RipVIS-045_00666.jpg,0.0767,158972,1,158972,OK
RipVIS-045_00672.jpg,0.0818,169612,1,169612,OK
RipVIS-045_00678.jpg,0.0818,169576,1,169576,OK
RipVIS-045_00684.jpg,0.0816,169164,1,169164,OK
RipVIS-045_00690.jpg,0.082,170077,1,170077,OK
RipVIS-045_00696.jpg,0.0814,168819,1,168819,OK
RipVIS-045_00702.jpg,0.0894,185318,1,185318,OK
RipVIS-045_00714.jpg,0.0871,180591,1,180591,OK
RipVIS-045_00726.jpg,0.087,180435,1,180435,OK
RipVIS-045_00744.jpg,0.0831,172336,1,172336,OK
RipVIS-045_00756.jpg,0.0812,168288,1,168288,OK
RipVIS-045_00768.jpg,0.0787,163290,1,163290,OK
RipVIS-045_00780.jpg,0.0763,158316,1,158316,OK
RipVIS-045_00786.jpg,0.076,157602,1,157602,OK
RipVIS-045_00792.jpg,0.0757,157000,1,157000,OK
RipVIS-045_00816.jpg,0.0691,143347,1,143347,OK
RipVIS-045_00822.jpg,0.0766,158918,1,158918,OK
RipVIS-045_00834.jpg,0.0762,158044,1,158044,OK
RipVIS-045_00840.jpg,0.0768,159155,1,159155,OK
RipVIS-045_00846.jpg,0.0782,162166,1,162166,OK
RipVIS-045_00858.jpg,0.0789,163628,1,163628,OK
RipVIS-045_00864.jpg,0.0797,165212,1,165212,OK
RipVIS-045_00876.jpg,0.0924,191550,1,191550,OK
RipVIS-045_00882.jpg,0.0794,164703,1,164703,OK
RipVIS-045_00900.jpg,0.085,176201,1,176201,OK
RipVIS-045_00912.jpg,0.0817,169443,1,169443,OK
RipVIS-045_00942.jpg,0.0877,181826,1,181826,OK
RipVIS-045_00960.jpg,0.0802,166316,1,166316,OK
RipVIS-045_00966.jpg,0.0826,171297,1,171297,OK
RipVIS-045_00972.jpg,0.0771,159941,1,159941,OK
RipVIS-045_00984.jpg,0.0718,148934,1,148934,OK
RipVIS-045_00990.jpg,0.0732,151696,1,151696,OK
RipVIS-045_00996.jpg,0.0718,148857,1,148857,OK
RipVIS-045_01002.jpg,0.0719,149105,1,149105,OK
RipVIS-045_01026.jpg,0.0708,146708,1,146708,OK
RipVIS-045_01038.jpg,0.0691,143209,1,143209,OK
RipVIS-045_01056.jpg,0.0653,135472,1,135472,OK
RipVIS-045_01062.jpg,0.0656,135952,1,135952,OK
RipVIS-045_01098.jpg,0.061,126502,1,126502,OK
RipVIS-045_01104.jpg,0.0606,125680,1,125680,OK
RipVIS-045_01110.jpg,0.0601,124611,1,124611,OK
RipVIS-045_01116.jpg,0.0591,122587,1,122587,OK
RipVIS-045_01146.jpg,0.0581,120489,1,120489,OK
RipVIS-045_01158.jpg,0.0589,122084,1,122084,OK
RipVIS-045_01188.jpg,0.0563,116777,1,116777,OK
RipVIS-045_01206.jpg,0.0536,111131,1,111131,OK
RipVIS-045_01224.jpg,0.0515,106834,1,106834,OK
RipVIS-045_01236.jpg,0.046,95286,1,95286,OK
RipVIS-045_01254.jpg,0.0444,92002,1,92002,OK
RipVIS-045_01260.jpg,0.0449,93042,1,93042,OK
RipVIS-045_01272.jpg,0.0442,91684,1,91684,OK
RipVIS-045_01290.jpg,0.0437,90598,1,90598,OK
RipVIS-045_01296.jpg,0.0436,90463,1,90463,OK
RipVIS-045_01320.jpg,0.041,85096,1,85096,OK
RipVIS-045_01326.jpg,0.0411,85275,1,85275,OK
RipVIS-045_01344.jpg,0.0408,84698,1,84698,OK
RipVIS-045_01350.jpg,0.0412,85377,1,85377,OK
RipVIS-045_01356.jpg,0.0412,85377,1,85377,OK
RipVIS-045_01362.jpg,0.0411,85312,1,85312,OK
RipVIS-045_01368.jpg,0.0387,80281,1,80281,OK
RipVIS-045_01374.jpg,0.0397,82252,1,82252,OK
RipVIS-045_01386.jpg,0.0413,85608,1,85608,OK
RipVIS-045_01416.jpg,0.0432,89655,1,89655,OK
RipVIS-045_01428.jpg,0.0436,90423,1,90423,OK
RipVIS-045_01434.jpg,0.0434,89919,1,89919,OK
RipVIS-045_01440.jpg,0.0437,90645,1,90645,OK
RipVIS-045_01482.jpg,0.0439,91059,1,91059,OK
RipVIS-045_01488.jpg,0.0429,88925,1,88925,OK
RipVIS-045_01494.jpg,0.0425,88133,1,88133,OK
RipVIS-045_01512.jpg,0.043,89143,1,89143,OK
RipVIS-045_01518.jpg,0.0434,90003,1,90003,OK
RipVIS-045_01536.jpg,0.0432,89486,1,89486,OK
RipVIS-045_01548.jpg,0.0429,88949,1,88949,OK
RipVIS-045_01554.jpg,0.0428,88663,1,88663,OK
RipVIS-045_01560.jpg,0.0388,80387,1,80387,OK
RipVIS-045_01566.jpg,0.0506,104996,1,104996,OK
RipVIS-045_01572.jpg,0.0501,103823,1,103823,OK
RipVIS-045_01584.jpg,0.0518,107443,1,107443,OK
RipVIS-045_01590.jpg,0.0522,108258,1,108258,OK
RipVIS-045_01614.jpg,0.052,107831,1,107831,OK
RipVIS-045_01626.jpg,0.0435,90124,1,90124,OK
RipVIS-045_01638.jpg,0.0435,90124,1,90124,OK
RipVIS-045_01644.jpg,0.0435,90189,1,90189,OK
RipVIS-045_01656.jpg,0.0407,84384,1,84384,OK
RipVIS-045_01668.jpg,0.0417,86539,1,86539,OK
RipVIS-045_01674.jpg,0.042,87069,1,87069,OK
RipVIS-045_01692.jpg,0.0412,85487,1,85487,OK
RipVIS-045_01698.jpg,0.0411,85224,1,85224,OK
RipVIS-045_01710.jpg,0.0383,79401,1,79401,OK
RipVIS-045_01716.jpg,0.0417,86463,1,86463,OK
RipVIS-045_01722.jpg,0.0411,85148,1,85148,OK
RipVIS-045_01728.jpg,0.0409,84905,1,84905,OK
RipVIS-045_01740.jpg,0.0396,82165,1,82165,OK
RipVIS-045_01752.jpg,0.0384,79621,1,79621,OK
RipVIS-045_01758.jpg,0.0382,79289,1,79289,OK
RipVIS-045_01764.jpg,0.0403,83539,1,83539,OK
RipVIS-045_01794.jpg,0.0411,85191,1,85191,OK
RipVIS-045_01812.jpg,0.0428,88696,1,88696,OK
RipVIS-045_01824.jpg,0.0439,90928,1,90928,OK
RipVIS-045_01836.jpg,0.0426,88428,1,88428,OK
RipVIS-045_01854.jpg,0.0399,82665,1,82665,OK
RipVIS-045_01860.jpg,0.0398,82466,1,82466,OK
RipVIS-045_01872.jpg,0.0995,206361,2,154414,OK
RipVIS-045_01890.jpg,0.04,82843,1,82843,OK
RipVIS-045_01896.jpg,0.0987,204659,2,152609,OK
RipVIS-045_01902.jpg,0.0984,204034,2,151996,OK
RipVIS-045_01908.jpg,0.0996,206495,2,154943,OK
RipVIS-045_01914.jpg,0.0994,206101,2,154299,OK
RipVIS-045_01920.jpg,0.0965,200112,2,151341,OK
RipVIS-045_01926.jpg,0.0982,203593,2,154398,OK
RipVIS-045_01956.jpg,0.0972,201562,2,152367,OK
RipVIS-045_01968.jpg,0.0929,192555,2,150787,OK
RipVIS-045_01974.jpg,0.0929,192653,2,152029,OK
RipVIS-045_01986.jpg,0.0934,193747,2,154957,OK
RipVIS-045_01998.jpg,0.0927,192130,2,154536,OK
RipVIS-045_02004.jpg,0.0931,193133,2,156393,OK
RipVIS-045_02022.jpg,0.0903,187146,2,151535,OK
RipVIS-045_02034.jpg,0.0892,185064,2,151173,OK
RipVIS-045_02040.jpg,0.0892,184978,2,151032,OK
RipVIS-045_02052.jpg,0.0883,183157,2,150631,OK
RipVIS-045_02064.jpg,0.0877,181782,2,148416,OK
RipVIS-045_02088.jpg,0.087,180478,2,147953,OK
RipVIS-045_02094.jpg,0.0851,176406,2,145773,OK
RipVIS-045_02100.jpg,0.091,188692,2,151354,OK
RipVIS-045_02106.jpg,0.0863,178993,2,144929,OK
RipVIS-045_02112.jpg,0.0903,187242,2,150314,OK
RipVIS-045_02130.jpg,0.0841,174353,2,143758,OK
RipVIS-045_02136.jpg,0.088,182501,2,146692,OK
RipVIS-045_02148.jpg,0.0862,178829,2,145703,OK
RipVIS-045_02154.jpg,0.0856,177560,2,145357,OK
RipVIS-045_02160.jpg,0.0858,177898,2,145647,OK
RipVIS-045_02166.jpg,0.087,180375,2,148904,OK
RipVIS-045_02172.jpg,0.0866,179483,2,148532,OK
RipVIS-045_02190.jpg,0.0852,176717,2,144841,OK
RipVIS-045_02208.jpg,0.0889,184260,2,152997,OK
RipVIS-045_02214.jpg,0.0889,184260,2,152997,OK
RipVIS-045_02220.jpg,0.1008,208941,2,175974,OK
RipVIS-045_02226.jpg,0.1014,210273,2,177300,OK
RipVIS-045_02262.jpg,0.1011,209658,2,177300,OK
RipVIS-045_02268.jpg,0.1015,210507,2,177071,OK
RipVIS-045_02274.jpg,0.1016,210735,2,177299,OK
RipVIS-045_02286.jpg,0.1025,212614,2,179896,OK
RipVIS-045_02292.jpg,0.1028,213139,2,180421,OK
RipVIS-045_02322.jpg,0.1035,214654,2,181897,OK
RipVIS-045_02346.jpg,0.1189,246616,2,212605,OK
RipVIS-045_02412.jpg,0.11,228059,2,194985,OK
RipVIS-045_02424.jpg,0.1226,254152,2,219285,OK
RipVIS-045_02430.jpg,0.1204,249581,2,214692,OK
RipVIS-045_02454.jpg,0.1159,240340,2,205132,OK
RipVIS-045_02460.jpg,0.1049,217485,2,187181,OK
RipVIS-045_02466.jpg,0.1123,232851,2,198617,OK
RipVIS-045_02472.jpg,0.1105,229229,2,195936,OK
RipVIS-045_02520.jpg,0.0948,196647,2,169060,OK
RipVIS-045_02538.jpg,0.0946,196230,2,171343,OK
RipVIS-045_02544.jpg,0.0958,198587,2,173826,OK
RipVIS-045_02550.jpg,0.0947,196325,2,172270,OK
RipVIS-045_02562.jpg,0.0921,191008,2,166426,OK
RipVIS-045_02568.jpg,0.0751,155675,2,130862,OK
RipVIS-045_02574.jpg,0.0788,163463,2,138109,OK
RipVIS-045_02580.jpg,0.0788,163367,2,138013,OK
RipVIS-045_02586.jpg,0.0776,160857,2,136677,OK
RipVIS-045_02592.jpg,0.0816,169135,2,144322,OK
RipVIS-045_02604.jpg,0.0817,169374,2,144579,OK
RipVIS-045_02610.jpg,0.0815,169082,2,144596,OK
RipVIS-045_02616.jpg,0.0815,169082,2,144596,OK
RipVIS-045_02622.jpg,0.0931,193080,2,168474,OK
RipVIS-045_02628.jpg,0.0931,193080,2,168474,OK
RipVIS-045_02670.jpg,0.0644,133586,2,110993,OK
RipVIS-045_02694.jpg,0.0877,181938,2,147560,OK
RipVIS-045_02700.jpg,0.0671,139079,2,116717,OK
RipVIS-045_02706.jpg,0.0712,147560,1,147560,OK
RipVIS-045_02712.jpg,0.0935,193831,2,157931,OK
RipVIS-045_02724.jpg,0.0899,186517,2,153317,OK
RipVIS-045_02736.jpg,0.0877,181947,2,148747,OK
RipVIS-045_02742.jpg,0.0869,180289,2,147089,OK
RipVIS-045_02748.jpg,0.0859,178052,2,144852,OK
RipVIS-045_02754.jpg,0.0864,179244,2,144849,OK
RipVIS-045_02784.jpg,0.0853,176900,2,142637,OK
RipVIS-045_02790.jpg,0.0877,181920,2,146825,OK
RipVIS-045_02796.jpg,0.09,186657,2,150815,OK
RipVIS-045_02808.jpg,0.086,178253,2,146394,OK
RipVIS-045_02850.jpg,0.0827,171437,2,139574,OK
RipVIS-045_02862.jpg,0.0882,182857,2,149670,OK
RipVIS-045_02868.jpg,0.0904,187457,2,150490,OK
RipVIS-045_02880.jpg,0.0938,194488,2,157519,OK
RipVIS-045_02898.jpg,0.0923,191470,2,154501,OK
RipVIS-045_02916.jpg,0.0864,179216,2,145903,OK
RipVIS-045_02922.jpg,0.0857,177660,2,144347,OK
RipVIS-045_02928.jpg,0.0872,180772,2,147459,OK
RipVIS-045_02934.jpg,0.0874,181277,2,146070,OK
RipVIS-045_02946.jpg,0.0875,181355,2,145560,OK
RipVIS-045_02958.jpg,0.0848,175899,2,140104,OK
RipVIS-045_02964.jpg,0.0861,178553,2,142494,OK
RipVIS-045_02970.jpg,0.0856,177598,2,142494,OK
RipVIS-045_02988.jpg,0.0858,177843,2,140202,OK
RipVIS-045_02994.jpg,0.0773,160198,2,125470,OK
RipVIS-045_03000.jpg,0.0814,168770,2,129029,OK
RipVIS-045_03012.jpg,0.0791,163986,2,128053,OK
RipVIS-045_03018.jpg,0.0803,166415,2,130421,OK
RipVIS-045_03030.jpg,0.0788,163482,2,125934,OK
RipVIS-045_03042.jpg,0.0761,157777,2,121425,OK
RipVIS-045_03048.jpg,0.0768,159258,2,122144,OK
RipVIS-045_03066.jpg,0.0727,150666,2,112044,OK
RipVIS-045_03108.jpg,0.0791,163941,2,122618,OK
RipVIS-045_03120.jpg,0.0817,169394,2,125681,OK
RipVIS-045_03138.jpg,0.0796,165044,2,125658,OK
RipVIS-045_03144.jpg,0.0796,165044,2,125658,OK
RipVIS-045_03150.jpg,0.0776,160886,2,123152,OK
RipVIS-045_03156.jpg,0.0776,160884,2,123152,OK
RipVIS-045_03162.jpg,0.0779,161438,2,121179,OK
RipVIS-045_03168.jpg,0.0801,166090,2,123384,OK
RipVIS-045_03180.jpg,0.0822,170486,2,127471,OK
RipVIS-045_03192.jpg,0.082,169932,2,126947,OK
RipVIS-045_03198.jpg,0.0876,181727,2,130651,OK
RipVIS-045_03204.jpg,0.0818,169603,2,121779,OK
RipVIS-045_03210.jpg,0.0573,118814,1,118814,OK
RipVIS-045_03234.jpg,0.0888,184057,2,121865,OK
RipVIS-045_03252.jpg,0.0838,173859,2,119339,OK
RipVIS-045_03258.jpg,0.0854,177051,2,116369,OK
RipVIS-045_03264.jpg,0.0866,179627,2,120947,OK
RipVIS-045_03282.jpg,0.0867,179847,2,121167,OK
RipVIS-045_03294.jpg,0.0875,181408,2,122728,OK
RipVIS-045_03336.jpg,0.0846,175461,2,122011,OK
RipVIS-045_03354.jpg,0.0858,177832,2,118809,OK
RipVIS-045_03372.jpg,0.0858,177824,2,118801,OK
RipVIS-045_03384.jpg,0.0867,179746,2,121220,OK
RipVIS-045_03402.jpg,0.0905,187653,2,126769,OK
RipVIS-045_03408.jpg,0.0905,187653,2,126769,OK
RipVIS-045_03420.jpg,0.0891,184785,2,125910,OK
RipVIS-045_03426.jpg,0.0854,177142,2,122958,OK
RipVIS-045_03432.jpg,0.0847,175612,3,129524,OK
RipVIS-045_03438.jpg,0.0822,170387,2,123947,OK
RipVIS-045_03444.jpg,0.084,174220,2,125024,OK
RipVIS-045_03450.jpg,0.088,182490,2,136451,OK
RipVIS-045_03468.jpg,0.0921,190956,2,136232,OK
RipVIS-045_03474.jpg,0.0975,202234,2,140342,OK
RipVIS-045_03480.jpg,0.0972,201629,2,140410,OK
RipVIS-045_03492.jpg,0.0972,201629,2,140410,OK
RipVIS-045_03516.jpg,0.0978,202882,2,141663,OK
RipVIS-045_03540.jpg,0.0971,201369,2,145212,OK
RipVIS-045_03546.jpg,0.1001,207572,2,146584,OK
RipVIS-045_03558.jpg,0.0991,205560,2,146824,OK
RipVIS-045_03564.jpg,0.0991,205538,2,151889,OK
RipVIS-045_03576.jpg,0.1057,219233,2,158513,OK
RipVIS-045_03588.jpg,0.1065,220924,2,160204,OK
RipVIS-045_03600.jpg,0.1073,222482,2,161762,OK
RipVIS-045_03606.jpg,0.0939,194720,2,136384,OK
RipVIS-045_03618.jpg,0.0955,197940,2,139604,OK
RipVIS-045_03642.jpg,0.0942,195436,2,134588,OK
RipVIS-045_03648.jpg,0.1017,210820,2,143966,OK
RipVIS-045_03672.jpg,0.1017,210820,2,143966,OK
RipVIS-045_03684.jpg,0.0851,176477,2,123848,OK
RipVIS-045_03690.jpg,0.0931,193072,2,134082,OK
RipVIS-045_03708.jpg,0.0928,192369,2,134082,OK
RipVIS-045_03756.jpg,0.0833,172819,2,121641,OK
RipVIS-045_03762.jpg,0.0839,173897,2,122719,OK
RipVIS-045_03768.jpg,0.0825,171126,2,121479,OK
RipVIS-045_03786.jpg,0.082,170005,2,122272,OK
RipVIS-045_03810.jpg,0.1146,237603,2,187068,OK
RipVIS-045_03816.jpg,0.1098,227579,2,183190,OK
RipVIS-045_03822.jpg,0.1119,231949,2,185707,OK
RipVIS-045_03834.jpg,0.1071,222078,2,175116,OK
RipVIS-045_03840.jpg,0.1039,215362,2,170193,OK
RipVIS-045_03852.jpg,0.1067,221243,2,175732,OK
RipVIS-045_03858.jpg,0.1011,209580,2,162918,OK
RipVIS-045_03864.jpg,0.1092,226388,2,178646,OK
RipVIS-045_03870.jpg,0.1038,215208,2,170692,OK
RipVIS-045_03876.jpg,0.1009,209277,2,165284,OK
RipVIS-045_03888.jpg,0.1065,220892,2,178753,OK
RipVIS-045_03900.jpg,0.1053,218251,2,174797,OK
RipVIS-045_03906.jpg,0.1053,218357,2,173948,OK
RipVIS-045_03918.jpg,0.1054,218653,2,171407,OK
RipVIS-045_03930.jpg,0.1024,212376,2,166992,OK
RipVIS-045_03942.jpg,0.1086,225173,2,182107,OK
RipVIS-045_03948.jpg,0.1125,233349,2,188876,OK
RipVIS-045_03954.jpg,0.1125,233349,2,188876,OK
RipVIS-045_03966.jpg,0.1067,221304,2,182834,OK
RipVIS-045_03972.jpg,0.1204,249717,2,199686,OK
RipVIS-045_03978.jpg,0.1219,252692,2,202661,OK
RipVIS-045_03984.jpg,0.1232,255458,2,207845,OK
RipVIS-045_03990.jpg,0.1224,253716,2,210688,OK
RipVIS-045_04002.jpg,0.0989,205129,1,205129,OK
RipVIS-045_04020.jpg,0.119,246764,2,207191,OK
RipVIS-045_04038.jpg,0.1238,256747,2,217410,OK
RipVIS-045_04044.jpg,0.1238,256715,2,217410,OK
RipVIS-045_04062.jpg,0.1172,243025,2,205817,OK
RipVIS-045_04068.jpg,0.1149,238227,2,196356,OK
RipVIS-045_04098.jpg,0.1089,225768,2,188825,OK
RipVIS-045_04122.jpg,0.1089,225768,2,188825,OK
RipVIS-045_04128.jpg,0.1096,227269,2,189661,OK
RipVIS-045_04146.jpg,0.1096,227269,2,189661,OK
RipVIS-045_04170.jpg,0.1093,226575,2,188967,OK
RipVIS-045_04188.jpg,0.1155,239455,2,195202,OK
RipVIS-045_04200.jpg,0.1068,221435,2,183151,OK
RipVIS-045_04218.jpg,0.1231,255278,2,214545,OK
RipVIS-045_04236.jpg,0.1194,247494,2,204676,OK
RipVIS-045_04242.jpg,0.1029,213450,2,173664,OK
RipVIS-045_04248.jpg,0.1099,227815,2,182135,OK
RipVIS-045_04278.jpg,0.1122,232727,2,188255,OK
RipVIS-045_04284.jpg,0.1075,222930,2,184159,OK
RipVIS-045_04290.jpg,0.1131,234498,2,195727,OK
RipVIS-045_04314.jpg,0.092,190752,1,190752,OK
RipVIS-045_04320.jpg,0.1135,235406,2,196838,OK
RipVIS-045_04326.jpg,0.1175,243698,2,214130,OK
RipVIS-045_04332.jpg,0.1175,243698,2,214130,OK
RipVIS-045_04350.jpg,0.1207,250188,2,220620,OK
RipVIS-045_04356.jpg,0.1156,239772,2,207406,OK
RipVIS-045_04386.jpg,0.1166,241773,2,209978,OK
RipVIS-045_04392.jpg,0.1209,250774,2,208075,OK
RipVIS-045_04404.jpg,0.1119,232066,2,201697,OK
RipVIS-045_04410.jpg,0.1191,246941,2,213094,OK
RipVIS-045_04416.jpg,0.1263,261998,2,223891,OK
RipVIS-045_04428.jpg,0.1299,269272,2,230227,OK
RipVIS-045_04434.jpg,0.1225,254110,2,215229,OK
RipVIS-045_04446.jpg,0.1238,256750,2,217869,OK
RipVIS-045_04452.jpg,0.1119,231980,2,201362,OK
RipVIS-045_04458.jpg,0.1084,224787,2,195044,OK
RipVIS-045_04464.jpg,0.1084,224787,2,195044,OK
RipVIS-045_04482.jpg,0.1098,227708,2,198478,OK
RipVIS-045_04506.jpg,0.1113,230784,2,201569,OK
RipVIS-045_04512.jpg,0.1169,242478,2,203290,OK
RipVIS-045_04524.jpg,0.1104,228919,2,199284,OK
RipVIS-045_04536.jpg,0.1218,252636,2,214824,OK
RipVIS-045_04548.jpg,0.1133,234865,2,203952,OK
RipVIS-045_04554.jpg,0.1133,234865,2,203952,OK
RipVIS-045_04566.jpg,0.1067,221169,2,194083,OK
RipVIS-045_04572.jpg,0.1119,231972,2,206232,OK
RipVIS-045_04578.jpg,0.1129,234107,2,206232,OK
RipVIS-045_04584.jpg,0.1132,234736,2,206232,OK
RipVIS-045_04590.jpg,0.1156,239702,2,210294,OK
RipVIS-045_04596.jpg,0.1156,239702,2,210294,OK
RipVIS-045_04602.jpg,0.1177,244007,2,212951,OK
RipVIS-045_04626.jpg,0.1177,244007,2,212951,OK
RipVIS-045_04632.jpg,0.119,246831,2,209786,OK
RipVIS-045_04638.jpg,0.1084,224689,2,187032,OK
RipVIS-045_04644.jpg,0.1084,224689,2,187032,OK
RipVIS-045_04650.jpg,0.1218,252635,2,224384,OK
RipVIS-045_04680.jpg,0.1185,245788,4,212548,OK
RipVIS-045_04692.jpg,0.1218,252494,2,224639,OK
RipVIS-045_04698.jpg,0.1218,252494,2,224639,OK
RipVIS-045_04704.jpg,0.1218,252494,2,224639,OK
RipVIS-045_04710.jpg,0.1199,248613,2,213099,OK
RipVIS-045_04722.jpg,0.1199,248600,2,213086,OK
RipVIS-045_04758.jpg,0.1102,228612,2,198238,OK
RipVIS-045_04776.jpg,0.1112,230646,2,192376,OK
RipVIS-045_04782.jpg,0.1112,230646,2,192376,OK
RipVIS-045_04788.jpg,0.1112,230646,2,192376,OK
RipVIS-045_04812.jpg,0.1112,230646,2,192376,OK
RipVIS-045_04818.jpg,0.118,244714,2,197273,OK
RipVIS-045_04830.jpg,0.116,240583,2,194904,OK
RipVIS-045_04836.jpg,0.1263,261846,2,214374,OK
RipVIS-045_04866.jpg,0.1263,261819,2,211460,OK
RipVIS-045_04884.jpg,0.1297,268866,2,215431,OK
RipVIS-045_04896.jpg,0.1252,259619,2,208205,OK
RipVIS-045_04902.jpg,0.1252,259619,2,208205,OK
RipVIS-045_04908.jpg,0.1193,247396,2,199498,OK
RipVIS-045_04944.jpg,0.115,238516,2,184663,OK
RipVIS-045_04950.jpg,0.0266,55210,1,55210,OK
RipVIS-045_04956.jpg,0.1309,271481,2,214176,OK
RipVIS-045_04968.jpg,0.1222,253457,2,196445,OK
RipVIS-045_04974.jpg,0.1214,251821,2,195108,OK
RipVIS-045_04980.jpg,0.1214,251821,2,195108,OK
RipVIS-045_04992.jpg,0.0972,201532,2,181754,OK
RipVIS-045_04998.jpg,0.11,228147,2,173688,OK
RipVIS-045_05004.jpg,0.1196,248021,2,188328,OK
RipVIS-045_05010.jpg,0.1241,257346,2,183857,OK
RipVIS-045_05022.jpg,0.1203,249441,2,186746,OK
RipVIS-045_05028.jpg,0.1146,237541,2,176139,OK
RipVIS-045_05034.jpg,0.1146,237541,2,176139,OK
RipVIS-045_05040.jpg,0.1098,227763,2,163597,OK
RipVIS-045_05046.jpg,0.1189,246572,2,172033,OK
RipVIS-045_05058.jpg,0.1178,244316,2,173247,OK
RipVIS-045_05064.jpg,0.1178,244316,2,173247,OK
RipVIS-045_05070.jpg,0.1178,244316,2,173247,OK
RipVIS-045_05100.jpg,0.1161,240765,2,171034,OK
