file_name,image_id,video_id,is_NR,n_rip_ann,has_rip
RipVIS-108_00726.jpg,1077,RipVIS-108,0,2,1
RipVIS-079_02028.jpg,1078,RipVIS-079,0,2,1
RipVIS-102_00228.jpg,1079,RipVIS-102,0,2,1
RipVIS-102_00144.jpg,1080,RipVIS-102,0,2,1
RipVIS-059_00216.jpg,1081,RipVIS-059,0,1,1
RipVIS-109_00240.jpg,1082,RipVIS-109,0,2,1
RipVIS-026_00225.jpg,1083,RipVIS-026,0,2,1
RipVIS-129_00420.jpg,1084,RipVIS-129,0,1,1
RipVIS-059_00132.jpg,1085,RipVIS-059,0,1,1
RipVIS-NR-020_00120.jpg,1086,RipVIS-NR-020,1,0,0
RipVIS-044_00240.jpg,1087,RipVIS-044,0,1,1
RipVIS-046_00618.jpg,1088,RipVIS-046,0,2,1
RipVIS-NR-026_00858.jpg,1089,RipVIS-NR-026,1,0,0
RipVIS-012_00035.jpg,1090,RipVIS-012,0,1,1
RipVIS-NR-024_01026.jpg,1091,RipVIS-NR-024,1,0,0
RipVIS-012_00013.jpg,1092,RipVIS-012,0,1,1
RipVIS-001_00066.jpg,1093,RipVIS-001,0,1,1
RipVIS-NR-024_00714.jpg,1094,RipVIS-NR-024,1,0,0
RipVIS-044_00288.jpg,1095,RipVIS-044,0,1,1
RipVIS-079_00156.jpg,1096,RipVIS-079,0,2,1
RipVIS-026_00050.jpg,1097,RipVIS-026,0,2,1
RipVIS-NR-020_01446.jpg,1098,RipVIS-NR-020,1,0,0
RipVIS-066_00315.jpg,1099,RipVIS-066,0,1,1
RipVIS-059_00180.jpg,1100,RipVIS-059,0,1,1
RipVIS-147_00150.jpg,1101,RipVIS-147,0,1,1
RipVIS-044_00498.jpg,1102,RipVIS-044,0,1,1
RipVIS-066_00275.jpg,1103,RipVIS-066,0,1,1
RipVIS-079_00642.jpg,1104,RipVIS-079,0,2,1
RipVIS-046_00150.jpg,1105,RipVIS-046,0,1,1
RipVIS-NR-020_00186.jpg,1106,RipVIS-NR-020,1,0,0
RipVIS-014_00066.jpg,1107,RipVIS-014,0,1,1
RipVIS-066_00060.jpg,1108,RipVIS-066,0,1,1
RipVIS-014_00061.jpg,1109,RipVIS-014,0,1,1
RipVIS-046_00984.jpg,1110,RipVIS-046,0,2,1
RipVIS-129_02010.jpg,1111,RipVIS-129,0,1,1
RipVIS-NR-019_00792.jpg,1112,RipVIS-NR-019,1,0,0
RipVIS-NR-024_00018.jpg,1113,RipVIS-NR-024,1,0,0
RipVIS-128_00450.jpg,1114,RipVIS-128,0,1,1
RipVIS-NR-024_01626.jpg,1115,RipVIS-NR-024,1,0,0
RipVIS-108_00672.jpg,1116,RipVIS-108,0,2,1
RipVIS-NR-024_01212.jpg,1117,RipVIS-NR-024,1,0,0
RipVIS-026_00261.jpg,1118,RipVIS-026,0,2,1
RipVIS-129_02040.jpg,1119,RipVIS-129,0,1,1
RipVIS-NR-020_01422.jpg,1120,RipVIS-NR-020,1,0,0
RipVIS-001_00138.jpg,1121,RipVIS-001,0,1,1
RipVIS-NR-020_01296.jpg,1122,RipVIS-NR-020,1,0,0
RipVIS-NR-026_00906.jpg,1123,RipVIS-NR-026,1,0,0
RipVIS-108_00378.jpg,1124,RipVIS-108,0,2,1
RipVIS-066_00190.jpg,1125,RipVIS-066,0,1,1
RipVIS-079_00948.jpg,1126,RipVIS-079,0,2,1
RipVIS-026_00148.jpg,1127,RipVIS-026,0,2,1
RipVIS-001_00089.jpg,1128,RipVIS-001,0,1,1
RipVIS-108_00702.jpg,1129,RipVIS-108,0,2,1
RipVIS-108_01830.jpg,1130,RipVIS-108,0,2,1
RipVIS-NR-019_00126.jpg,1131,RipVIS-NR-019,1,0,0
RipVIS-NR-004_00342.jpg,1132,RipVIS-NR-004,1,0,0
RipVIS-129_00720.jpg,1133,RipVIS-129,0,1,1
RipVIS-143_00204.jpg,1134,RipVIS-143,0,1,1
RipVIS-079_02082.jpg,1135,RipVIS-079,0,2,1
RipVIS-NR-004_00576.jpg,1136,RipVIS-NR-004,1,0,0
RipVIS-090_00408.jpg,1137,RipVIS-090,0,1,1
RipVIS-079_00462.jpg,1138,RipVIS-079,0,2,1
RipVIS-133_00090.jpg,1139,RipVIS-133,0,2,1
RipVIS-NR-019_00420.jpg,1140,RipVIS-NR-019,1,0,0
RipVIS-014_00057.jpg,1141,RipVIS-014,0,1,1
RipVIS-129_00270.jpg,1142,RipVIS-129,0,1,1
RipVIS-NR-022_00894.jpg,1143,RipVIS-NR-022,1,0,0
RipVIS-012_00048.jpg,1144,RipVIS-012,0,1,1
RipVIS-108_00858.jpg,1145,RipVIS-108,0,2,1
RipVIS-079_01644.jpg,1146,RipVIS-079,0,2,1
RipVIS-146_00510.jpg,1147,RipVIS-146,0,1,1
RipVIS-090_00636.jpg,1148,RipVIS-090,0,2,1
RipVIS-NR-024_00978.jpg,1149,RipVIS-NR-024,1,0,0
RipVIS-NR-019_00348.jpg,1150,RipVIS-NR-019,1,0,0
RipVIS-012_00069.jpg,1151,RipVIS-012,0,1,1
RipVIS-137_00120.jpg,1152,RipVIS-137,0,1,1
RipVIS-NR-020_00738.jpg,1153,RipVIS-NR-020,1,0,0
RipVIS-001_00004.jpg,1154,RipVIS-001,0,1,1
RipVIS-NR-022_01644.jpg,1155,RipVIS-NR-022,1,0,0
RipVIS-NR-019_00492.jpg,1156,RipVIS-NR-019,1,0,0
RipVIS-143_01140.jpg,1157,RipVIS-143,0,2,1
RipVIS-079_00726.jpg,1158,RipVIS-079,0,2,1
RipVIS-NR-020_00294.jpg,1159,RipVIS-NR-020,1,0,0
RipVIS-001_00061.jpg,1160,RipVIS-001,0,1,1
RipVIS-053_00228.jpg,1161,RipVIS-053,0,1,1
RipVIS-053_00408.jpg,1162,RipVIS-053,0,1,1
RipVIS-NR-024_01596.jpg,1163,RipVIS-NR-024,1,0,0
RipVIS-044_00372.jpg,1164,RipVIS-044,0,1,1
RipVIS-NR-020_00558.jpg,1165,RipVIS-NR-020,1,0,0
RipVIS-102_00552.jpg,1166,RipVIS-102,0,2,1
RipVIS-108_00822.jpg,1167,RipVIS-108,0,2,1
RipVIS-012_00045.jpg,1168,RipVIS-012,0,1,1
RipVIS-NR-024_01368.jpg,1169,RipVIS-NR-024,1,0,0
RipVIS-079_00954.jpg,1170,RipVIS-079,0,2,1
RipVIS-NR-024_01698.jpg,1171,RipVIS-NR-024,1,0,0
RipVIS-NR-020_00912.jpg,1172,RipVIS-NR-020,1,0,0
RipVIS-102_00570.jpg,1173,RipVIS-102,0,2,1
RipVIS-NR-020_01560.jpg,1174,RipVIS-NR-020,1,0,0
RipVIS-NR-024_00762.jpg,1175,RipVIS-NR-024,1,0,0
RipVIS-026_00156.jpg,1176,RipVIS-026,0,2,1
RipVIS-NR-020_00564.jpg,1177,RipVIS-NR-020,1,0,0
RipVIS-014_00144.jpg,1178,RipVIS-014,0,1,1
RipVIS-NR-004_00378.jpg,1179,RipVIS-NR-004,1,0,0
RipVIS-026_00214.jpg,1180,RipVIS-026,0,2,1
RipVIS-014_00142.jpg,1181,RipVIS-014,0,1,1
RipVIS-102_00516.jpg,1182,RipVIS-102,0,2,1
RipVIS-NR-020_00984.jpg,1183,RipVIS-NR-020,1,0,0
RipVIS-108_01788.jpg,1184,RipVIS-108,0,2,1
RipVIS-066_00505.jpg,1185,RipVIS-066,0,1,1
RipVIS-014_00046.jpg,1186,RipVIS-014,0,1,1
RipVIS-026_00277.jpg,1187,RipVIS-026,0,2,1
RipVIS-NR-020_01476.jpg,1188,RipVIS-NR-020,1,0,0
RipVIS-NR-019_00516.jpg,1189,RipVIS-NR-019,1,0,0
RipVIS-NR-024_01722.jpg,1190,RipVIS-NR-024,1,0,0
RipVIS-129_01440.jpg,1191,RipVIS-129,0,1,1
RipVIS-NR-022_00090.jpg,1192,RipVIS-NR-022,1,0,0
RipVIS-NR-026_00036.jpg,1193,RipVIS-NR-026,1,0,0
RipVIS-NR-024_01392.jpg,1194,RipVIS-NR-024,1,0,0
RipVIS-053_00534.jpg,1195,RipVIS-053,0,1,1
RipVIS-001_00161.jpg,1196,RipVIS-001,0,1,1
RipVIS-109_00360.jpg,1197,RipVIS-109,0,2,1
RipVIS-053_00522.jpg,1198,RipVIS-053,0,1,1
RipVIS-NR-024_01710.jpg,1199,RipVIS-NR-024,1,0,0
RipVIS-NR-019_00144.jpg,1200,RipVIS-NR-019,1,0,0
RipVIS-NR-004_00174.jpg,1201,RipVIS-NR-004,1,0,0
RipVIS-014_00020.jpg,1202,RipVIS-014,0,1,1
RipVIS-NR-026_01074.jpg,1203,RipVIS-NR-026,1,0,0
RipVIS-053_00378.jpg,1204,RipVIS-053,0,1,1
RipVIS-026_00054.jpg,1205,RipVIS-026,0,2,1
RipVIS-109_00426.jpg,1206,RipVIS-109,0,2,1
RipVIS-012_00078.jpg,1207,RipVIS-012,0,1,1
RipVIS-NR-022_00816.jpg,1208,RipVIS-NR-022,1,0,0
RipVIS-NR-024_00504.jpg,1209,RipVIS-NR-024,1,0,0
RipVIS-NR-026_00354.jpg,1210,RipVIS-NR-026,1,0,0
RipVIS-NR-024_01458.jpg,1211,RipVIS-NR-024,1,0,0
RipVIS-026_00175.jpg,1212,RipVIS-026,0,2,1
RipVIS-015_00030.jpg,1213,RipVIS-015,0,1,1
RipVIS-NR-022_01224.jpg,1214,RipVIS-NR-022,1,0,0
RipVIS-046_00852.jpg,1215,RipVIS-046,0,2,1
RipVIS-109_00384.jpg,1216,RipVIS-109,0,2,1
RipVIS-109_00414.jpg,1217,RipVIS-109,0,2,1
RipVIS-121_00150.jpg,1218,RipVIS-121,0,1,1
RipVIS-NR-019_00828.jpg,1219,RipVIS-NR-019,1,0,0
RipVIS-024_00006.jpg,1220,RipVIS-024,0,1,1
RipVIS-143_00828.jpg,1221,RipVIS-143,0,2,1
RipVIS-108_01944.jpg,1222,RipVIS-108,0,2,1
RipVIS-079_01794.jpg,1223,RipVIS-079,0,2,1
RipVIS-108_00780.jpg,1224,RipVIS-108,0,2,1
RipVIS-046_00330.jpg,1225,RipVIS-046,0,2,1
RipVIS-108_01476.jpg,1226,RipVIS-108,0,2,1
RipVIS-026_00142.jpg,1227,RipVIS-026,0,2,1
RipVIS-079_01044.jpg,1228,RipVIS-079,0,2,1
RipVIS-NR-024_00936.jpg,1229,RipVIS-NR-024,1,0,0
RipVIS-014_00017.jpg,1230,RipVIS-014,0,1,1
RipVIS-024_00051.jpg,1231,RipVIS-024,0,1,1
RipVIS-108_01542.jpg,1232,RipVIS-108,0,2,1
RipVIS-129_00570.jpg,1233,RipVIS-129,0,1,1
RipVIS-044_00228.jpg,1234,RipVIS-044,0,1,1
RipVIS-079_00174.jpg,1235,RipVIS-079,0,2,1
RipVIS-001_00006.jpg,1236,RipVIS-001,0,1,1
RipVIS-079_00018.jpg,1237,RipVIS-079,0,2,1
RipVIS-108_01020.jpg,1238,RipVIS-108,0,2,1
RipVIS-NR-004_00096.jpg,1239,RipVIS-NR-004,1,0,0
RipVIS-026_00199.jpg,1240,RipVIS-026,0,2,1
RipVIS-090_00540.jpg,1241,RipVIS-090,0,2,1
RipVIS-NR-020_00384.jpg,1242,RipVIS-NR-020,1,0,0
RipVIS-NR-022_00978.jpg,1243,RipVIS-NR-022,1,0,0
RipVIS-066_00295.jpg,1244,RipVIS-066,0,1,1
RipVIS-NR-022_01692.jpg,1245,RipVIS-NR-022,1,0,0
RipVIS-026_00027.jpg,1246,RipVIS-026,0,2,1
RipVIS-079_00222.jpg,1247,RipVIS-079,0,2,1
RipVIS-079_00258.jpg,1248,RipVIS-079,0,2,1
RipVIS-026_00162.jpg,1249,RipVIS-026,0,2,1
RipVIS-108_00474.jpg,1250,RipVIS-108,0,2,1
RipVIS-044_00096.jpg,1251,RipVIS-044,0,1,1
RipVIS-NR-024_00474.jpg,1252,RipVIS-NR-024,1,0,0
RipVIS-NR-004_00354.jpg,1253,RipVIS-NR-004,1,0,0
RipVIS-012_00065.jpg,1254,RipVIS-012,0,1,1
RipVIS-NR-024_01488.jpg,1255,RipVIS-NR-024,1,0,0
RipVIS-090_00600.jpg,1256,RipVIS-090,0,2,1
RipVIS-108_01638.jpg,1257,RipVIS-108,0,2,1
RipVIS-046_00186.jpg,1258,RipVIS-046,0,2,1
RipVIS-046_00474.jpg,1259,RipVIS-046,0,2,1
RipVIS-066_00605.jpg,1260,RipVIS-066,0,1,1
RipVIS-NR-024_00366.jpg,1261,RipVIS-NR-024,1,0,0
RipVIS-NR-022_00222.jpg,1262,RipVIS-NR-022,1,0,0
RipVIS-014_00050.jpg,1263,RipVIS-014,0,1,1
RipVIS-024_00050.jpg,1264,RipVIS-024,0,1,1
RipVIS-109_00504.jpg,1265,RipVIS-109,0,2,1
RipVIS-NR-024_00912.jpg,1266,RipVIS-NR-024,1,0,0
RipVIS-026_00194.jpg,1267,RipVIS-026,0,2,1
RipVIS-NR-024_01446.jpg,1268,RipVIS-NR-024,1,0,0
RipVIS-133_00300.jpg,1269,RipVIS-133,0,2,1
RipVIS-NR-024_01422.jpg,1270,RipVIS-NR-024,1,0,0
RipVIS-NR-024_00822.jpg,1271,RipVIS-NR-024,1,0,0
RipVIS-NR-024_01788.jpg,1272,RipVIS-NR-024,1,0,0
RipVIS-079_00438.jpg,1273,RipVIS-079,0,2,1
RipVIS-NR-020_01218.jpg,1274,RipVIS-NR-020,1,0,0
RipVIS-NR-022_01308.jpg,1275,RipVIS-NR-022,1,0,0
RipVIS-079_01722.jpg,1276,RipVIS-079,0,2,1
RipVIS-066_00320.jpg,1277,RipVIS-066,0,1,1
RipVIS-026_00043.jpg,1278,RipVIS-026,0,2,1
RipVIS-NR-020_00450.jpg,1279,RipVIS-NR-020,1,0,0
RipVIS-044_00300.jpg,1280,RipVIS-044,0,1,1
RipVIS-079_02250.jpg,1281,RipVIS-079,0,2,1
RipVIS-046_00228.jpg,1282,RipVIS-046,0,2,1
RipVIS-072_00024.jpg,1283,RipVIS-072,0,1,1
RipVIS-079_00870.jpg,1284,RipVIS-079,0,2,1
RipVIS-133_00120.jpg,1285,RipVIS-133,0,2,1
RipVIS-NR-024_00636.jpg,1286,RipVIS-NR-024,1,0,0
RipVIS-NR-022_01008.jpg,1287,RipVIS-NR-022,1,0,0
RipVIS-NR-022_01146.jpg,1288,RipVIS-NR-022,1,0,0
RipVIS-NR-022_01422.jpg,1289,RipVIS-NR-022,1,0,0
RipVIS-026_00111.jpg,1290,RipVIS-026,0,2,1
RipVIS-NR-019_00060.jpg,1291,RipVIS-NR-019,1,0,0
RipVIS-102_00750.jpg,1292,RipVIS-102,0,2,1
RipVIS-109_00570.jpg,1293,RipVIS-109,0,2,1
RipVIS-079_02064.jpg,1294,RipVIS-079,0,2,1
RipVIS-108_01668.jpg,1295,RipVIS-108,0,2,1
RipVIS-079_02244.jpg,1296,RipVIS-079,0,2,1
RipVIS-NR-020_01434.jpg,1297,RipVIS-NR-020,1,0,0
RipVIS-079_02058.jpg,1298,RipVIS-079,0,2,1
RipVIS-NR-020_01584.jpg,1299,RipVIS-NR-020,1,0,0
RipVIS-044_00384.jpg,1300,RipVIS-044,0,1,1
RipVIS-102_00756.jpg,1301,RipVIS-102,0,2,1
RipVIS-079_01164.jpg,1302,RipVIS-079,0,2,1
RipVIS-014_00175.jpg,1303,RipVIS-014,0,1,1
RipVIS-014_00137.jpg,1304,RipVIS-014,0,1,1
RipVIS-044_00540.jpg,1305,RipVIS-044,0,1,1
RipVIS-079_02196.jpg,1306,RipVIS-079,0,2,1
RipVIS-NR-022_01674.jpg,1307,RipVIS-NR-022,1,0,0
RipVIS-066_00430.jpg,1308,RipVIS-066,0,1,1
RipVIS-NR-026_00696.jpg,1309,RipVIS-NR-026,1,0,0
RipVIS-NR-024_00942.jpg,1310,RipVIS-NR-024,1,0,0
RipVIS-026_00155.jpg,1311,RipVIS-026,0,2,1
RipVIS-012_00046.jpg,1312,RipVIS-012,0,1,1
RipVIS-079_00240.jpg,1313,RipVIS-079,0,2,1
RipVIS-014_00132.jpg,1314,RipVIS-014,0,1,1
RipVIS-046_00378.jpg,1315,RipVIS-046,0,2,1
RipVIS-001_00013.jpg,1316,RipVIS-001,0,1,1
RipVIS-024_00030.jpg,1317,RipVIS-024,0,1,1
RipVIS-026_00112.jpg,1318,RipVIS-026,0,2,1
RipVIS-044_00258.jpg,1319,RipVIS-044,0,1,1
RipVIS-NR-024_00894.jpg,1320,RipVIS-NR-024,1,0,0
RipVIS-001_00124.jpg,1321,RipVIS-001,0,1,1
RipVIS-066_00390.jpg,1322,RipVIS-066,0,1,1
RipVIS-108_01770.jpg,1323,RipVIS-108,0,2,1
RipVIS-NR-020_01050.jpg,1324,RipVIS-NR-020,1,0,0
RipVIS-046_00276.jpg,1325,RipVIS-046,0,2,1
RipVIS-108_01200.jpg,1326,RipVIS-108,0,2,1
RipVIS-066_00325.jpg,1327,RipVIS-066,0,1,1
RipVIS-015_00000.jpg,1328,RipVIS-015,0,1,1
RipVIS-NR-019_00816.jpg,1329,RipVIS-NR-019,1,0,0
RipVIS-001_00115.jpg,1330,RipVIS-001,0,1,1
RipVIS-NR-026_01026.jpg,1331,RipVIS-NR-026,1,0,0
RipVIS-001_00150.jpg,1332,RipVIS-001,0,1,1
RipVIS-012_00067.jpg,1333,RipVIS-012,0,1,1
RipVIS-044_00354.jpg,1334,RipVIS-044,0,1,1
RipVIS-NR-022_01446.jpg,1335,RipVIS-NR-022,1,0,0
RipVIS-014_00072.jpg,1336,RipVIS-014,0,1,1
RipVIS-044_00222.jpg,1337,RipVIS-044,0,1,1
RipVIS-102_00606.jpg,1338,RipVIS-102,0,2,1
RipVIS-129_01680.jpg,1339,RipVIS-129,0,1,1
RipVIS-NR-019_00840.jpg,1340,RipVIS-NR-019,1,0,0
RipVIS-090_00468.jpg,1341,RipVIS-090,0,1,1
RipVIS-079_00852.jpg,1342,RipVIS-079,0,2,1
RipVIS-NR-020_01974.jpg,1343,RipVIS-NR-020,1,0,0
RipVIS-079_00048.jpg,1344,RipVIS-079,0,2,1
RipVIS-NR-020_01668.jpg,1345,RipVIS-NR-020,1,0,0
RipVIS-001_00136.jpg,1346,RipVIS-001,0,1,1
RipVIS-108_01356.jpg,1347,RipVIS-108,0,2,1
RipVIS-NR-024_00774.jpg,1348,RipVIS-NR-024,1,0,0
RipVIS-001_00139.jpg,1349,RipVIS-001,0,1,1
RipVIS-024_00036.jpg,1350,RipVIS-024,0,1,1
RipVIS-053_00282.jpg,1351,RipVIS-053,0,1,1
RipVIS-053_00402.jpg,1352,RipVIS-053,0,1,1
RipVIS-026_00098.jpg,1353,RipVIS-026,0,2,1
RipVIS-024_00063.jpg,1354,RipVIS-024,0,1,1
RipVIS-026_00192.jpg,1355,RipVIS-026,0,2,1
RipVIS-102_00564.jpg,1356,RipVIS-102,0,2,1
RipVIS-137_00150.jpg,1357,RipVIS-137,0,1,1
RipVIS-NR-020_01080.jpg,1358,RipVIS-NR-020,1,0,0
RipVIS-109_00054.jpg,1359,RipVIS-109,0,2,1
RipVIS-NR-024_00828.jpg,1360,RipVIS-NR-024,1,0,0
RipVIS-NR-024_01074.jpg,1361,RipVIS-NR-024,1,0,0
RipVIS-108_01248.jpg,1362,RipVIS-108,0,2,1
RipVIS-NR-022_00066.jpg,1363,RipVIS-NR-022,1,0,0
RipVIS-079_02154.jpg,1364,RipVIS-079,0,2,1
RipVIS-053_00390.jpg,1365,RipVIS-053,0,1,1
RipVIS-026_00079.jpg,1366,RipVIS-026,0,2,1
RipVIS-046_00210.jpg,1367,RipVIS-046,0,2,1
RipVIS-079_01080.jpg,1368,RipVIS-079,0,2,1
RipVIS-NR-022_01086.jpg,1369,RipVIS-NR-022,1,0,0
RipVIS-026_00267.jpg,1370,RipVIS-026,0,2,1
RipVIS-NR-022_01506.jpg,1371,RipVIS-NR-022,1,0,0
RipVIS-079_00816.jpg,1372,RipVIS-079,0,2,1
RipVIS-079_02004.jpg,1373,RipVIS-079,0,2,1
RipVIS-026_00196.jpg,1374,RipVIS-026,0,2,1
RipVIS-059_00078.jpg,1375,RipVIS-059,0,1,1
RipVIS-NR-004_00216.jpg,1376,RipVIS-NR-004,1,0,0
RipVIS-066_00560.jpg,1377,RipVIS-066,0,1,1
RipVIS-NR-026_01110.jpg,1378,RipVIS-NR-026,1,0,0
RipVIS-066_00010.jpg,1379,RipVIS-066,0,1,1
RipVIS-NR-019_00150.jpg,1380,RipVIS-NR-019,1,0,0
RipVIS-001_00030.jpg,1381,RipVIS-001,0,1,1
RipVIS-079_00630.jpg,1382,RipVIS-079,0,2,1
RipVIS-053_00432.jpg,1383,RipVIS-053,0,1,1
RipVIS-146_00270.jpg,1384,RipVIS-146,0,1,1
RipVIS-109_00060.jpg,1385,RipVIS-109,0,2,1
RipVIS-129_00120.jpg,1386,RipVIS-129,0,1,1
RipVIS-044_00366.jpg,1387,RipVIS-044,0,1,1
RipVIS-NR-022_01536.jpg,1388,RipVIS-NR-022,1,0,0
RipVIS-102_00396.jpg,1389,RipVIS-102,0,2,1
RipVIS-NR-020_00216.jpg,1390,RipVIS-NR-020,1,0,0
RipVIS-144_00240.jpg,1391,RipVIS-144,0,2,1
RipVIS-026_00207.jpg,1392,RipVIS-026,0,2,1
RipVIS-NR-022_01704.jpg,1393,RipVIS-NR-022,1,0,0
RipVIS-102_00672.jpg,1394,RipVIS-102,0,2,1
RipVIS-046_00558.jpg,1395,RipVIS-046,0,2,1
RipVIS-026_00118.jpg,1396,RipVIS-026,0,2,1
RipVIS-059_00210.jpg,1397,RipVIS-059,0,1,1
RipVIS-NR-022_00444.jpg,1398,RipVIS-NR-022,1,0,0
RipVIS-NR-020_01620.jpg,1399,RipVIS-NR-020,1,0,0
RipVIS-129_01800.jpg,1400,RipVIS-129,0,1,1
RipVIS-026_00116.jpg,1401,RipVIS-026,0,2,1
RipVIS-066_00445.jpg,1402,RipVIS-066,0,1,1
RipVIS-001_00051.jpg,1403,RipVIS-001,0,1,1
RipVIS-109_00342.jpg,1404,RipVIS-109,0,2,1
RipVIS-NR-024_00750.jpg,1405,RipVIS-NR-024,1,0,0
RipVIS-108_01314.jpg,1406,RipVIS-108,0,2,1
RipVIS-102_00000.jpg,1407,RipVIS-102,0,2,1
RipVIS-NR-020_00354.jpg,1408,RipVIS-NR-020,1,0,0
RipVIS-NR-020_01692.jpg,1409,RipVIS-NR-020,1,0,0
RipVIS-001_00064.jpg,1410,RipVIS-001,0,1,1
RipVIS-NR-020_00234.jpg,1411,RipVIS-NR-020,1,0,0
RipVIS-NR-024_01548.jpg,1412,RipVIS-NR-024,1,0,0
RipVIS-079_00750.jpg,1413,RipVIS-079,0,2,1
RipVIS-108_01980.jpg,1414,RipVIS-108,0,2,1
RipVIS-079_00432.jpg,1415,RipVIS-079,0,2,1
RipVIS-001_00120.jpg,1416,RipVIS-001,0,1,1
RipVIS-NR-024_00690.jpg,1417,RipVIS-NR-024,1,0,0
RipVIS-NR-026_01044.jpg,1418,RipVIS-NR-026,1,0,0
RipVIS-014_00033.jpg,1419,RipVIS-014,0,1,1
RipVIS-143_01344.jpg,1420,RipVIS-143,0,2,1
RipVIS-NR-024_00756.jpg,1421,RipVIS-NR-024,1,0,0
RipVIS-NR-022_00924.jpg,1422,RipVIS-NR-022,1,0,0
RipVIS-102_00720.jpg,1423,RipVIS-102,0,2,1
RipVIS-053_00030.jpg,1424,RipVIS-053,0,1,1
RipVIS-NR-026_00678.jpg,1425,RipVIS-NR-026,1,0,0
RipVIS-012_00088.jpg,1426,RipVIS-012,0,1,1
RipVIS-090_00036.jpg,1427,RipVIS-090,0,3,1
RipVIS-NR-020_02268.jpg,1428,RipVIS-NR-020,1,0,0
RipVIS-NR-024_00594.jpg,1429,RipVIS-NR-024,1,0,0
RipVIS-108_00132.jpg,1430,RipVIS-108,0,2,1
RipVIS-046_00306.jpg,1431,RipVIS-046,0,2,1
RipVIS-026_00121.jpg,1432,RipVIS-026,0,2,1
RipVIS-NR-026_00960.jpg,1433,RipVIS-NR-026,1,0,0
RipVIS-NR-026_00570.jpg,1434,RipVIS-NR-026,1,0,0
RipVIS-NR-022_00468.jpg,1435,RipVIS-NR-022,1,0,0
RipVIS-079_01056.jpg,1436,RipVIS-079,0,2,1
RipVIS-NR-020_01038.jpg,1437,RipVIS-NR-020,1,0,0
RipVIS-108_00600.jpg,1438,RipVIS-108,0,2,1
RipVIS-NR-024_01542.jpg,1439,RipVIS-NR-024,1,0,0
RipVIS-121_00510.jpg,1440,RipVIS-121,0,1,1
RipVIS-001_00106.jpg,1441,RipVIS-001,0,1,1
RipVIS-NR-022_00840.jpg,1442,RipVIS-NR-022,1,0,0
RipVIS-014_00107.jpg,1443,RipVIS-014,0,1,1
RipVIS-NR-020_01734.jpg,1444,RipVIS-NR-020,1,0,0
RipVIS-066_00130.jpg,1445,RipVIS-066,0,1,1
RipVIS-026_00129.jpg,1446,RipVIS-026,0,2,1
RipVIS-001_00010.jpg,1447,RipVIS-001,0,1,1
RipVIS-066_00240.jpg,1448,RipVIS-066,0,1,1
RipVIS-129_00840.jpg,1449,RipVIS-129,0,1,1
RipVIS-NR-020_00486.jpg,1450,RipVIS-NR-020,1,0,0
RipVIS-001_00029.jpg,1451,RipVIS-001,0,1,1
RipVIS-053_00420.jpg,1452,RipVIS-053,0,1,1
RipVIS-026_00047.jpg,1453,RipVIS-026,0,2,1
RipVIS-046_00054.jpg,1454,RipVIS-046,0,1,1
RipVIS-007_00036.jpg,1455,RipVIS-007,0,2,1
RipVIS-044_00294.jpg,1456,RipVIS-044,0,1,1
RipVIS-NR-020_02100.jpg,1457,RipVIS-NR-020,1,0,0
RipVIS-NR-019_00306.jpg,1458,RipVIS-NR-019,1,0,0
RipVIS-NR-024_01674.jpg,1459,RipVIS-NR-024,1,0,0
RipVIS-147_00350.jpg,1460,RipVIS-147,0,1,1
RipVIS-053_00072.jpg,1461,RipVIS-053,0,1,1
RipVIS-NR-024_00966.jpg,1462,RipVIS-NR-024,1,0,0
RipVIS-NR-020_00696.jpg,1463,RipVIS-NR-020,1,0,0
RipVIS-044_00276.jpg,1464,RipVIS-044,0,1,1
RipVIS-NR-020_02490.jpg,1465,RipVIS-NR-020,1,0,0
RipVIS-NR-020_01350.jpg,1466,RipVIS-NR-020,1,0,0
RipVIS-NR-020_00408.jpg,1467,RipVIS-NR-020,1,0,0
RipVIS-026_00231.jpg,1468,RipVIS-026,0,2,1
RipVIS-NR-020_01644.jpg,1469,RipVIS-NR-020,1,0,0
RipVIS-001_00023.jpg,1470,RipVIS-001,0,1,1
RipVIS-108_01518.jpg,1471,RipVIS-108,0,2,1
RipVIS-079_00090.jpg,1472,RipVIS-079,0,2,1
RipVIS-001_00052.jpg,1473,RipVIS-001,0,1,1
RipVIS-NR-004_00306.jpg,1474,RipVIS-NR-004,1,0,0
RipVIS-066_00360.jpg,1475,RipVIS-066,0,1,1
RipVIS-079_00396.jpg,1476,RipVIS-079,0,2,1
RipVIS-NR-020_00630.jpg,1477,RipVIS-NR-020,1,0,0
RipVIS-NR-022_01248.jpg,1478,RipVIS-NR-022,1,0,0
RipVIS-NR-004_00522.jpg,1479,RipVIS-NR-004,1,0,0
RipVIS-NR-026_01080.jpg,1480,RipVIS-NR-026,1,0,0
RipVIS-026_00227.jpg,1481,RipVIS-026,0,2,1
RipVIS-024_00038.jpg,1482,RipVIS-024,0,1,1
RipVIS-079_00972.jpg,1483,RipVIS-079,0,2,1
RipVIS-026_00075.jpg,1484,RipVIS-026,0,2,1
RipVIS-066_00150.jpg,1485,RipVIS-066,0,1,1
RipVIS-NR-024_00666.jpg,1486,RipVIS-NR-024,1,0,0
