area_px,width_inscribed,width_mean,width_minrect,length_minrect,elongation,skeleton_px,file_name,region_id,image_h,image_w,area_frac
257556,125.69138183593749,72.6789417989418,157.4525390625,166.75196940104166,1.0590617997900327,945,RipDetSeg-2s5dgbhwb2ve.png,1,1080,1920,0.12420717592592592
162310,78.07669270833333,54.17104714226116,103.05234374999999,158.52058919270834,1.5382531189903998,799,RipDetSeg-2s7vrhgu5yxf.png,1,1080,1920,0.07827449845679012
131821,81.811669921875,59.079439775910366,86.31652018229167,157.65330403645834,1.8264557433908442,595,RipDetSeg-2s7vrhgu5yxf.png,2,1080,1920,0.06357108410493827
13976,27.805273437500002,11.919829424307038,31.872344970703125,131.1528564453125,4.114942172151671,469,RipDetSeg-2s9o9uh32dmm.png,1,1280,720,0.015164930555555555
81861,70.27848307291667,48.83579418344519,75.80755208333333,115.80786946614583,1.5276561013187862,447,RipDetSeg-2sgd2i8bjvp3.png,1,1080,1920,0.03947771990740741
238101,62.1857421875,81.82164948453608,64.82708740234375,84.53753255208333,1.3040464401463605,388,RipDetSeg-2sh3shljfez2.png,1,2160,3840,0.028706235532407406
203659,56.42418619791667,53.348788474132284,58.984667968749996,77.90245768229167,1.3207238485018562,509,RipDetSeg-2sh3shljfez2.png,2,2160,3840,0.024553795331790123
306614,145.06666666666666,120.59547689282202,155.73011067708333,159.11490885416666,1.0217350271079042,678,RipDetSeg-2si4yn1vo9kg.png,1,1080,1920,0.14786554783950617
175279,98.7427490234375,63.163603603603605,124.39007975260417,132.75343424479166,1.0672348993490568,740,RipDetSeg-2sm2pccrnhcl.png,1,1080,1920,0.0845288387345679
141623,97.5727294921875,95.36902356902357,116.10089518229167,120.57799479166667,1.038562145471363,396,RipDetSeg-2sm2pccrnhcl.png,2,1080,1920,0.06829812885802469
45508,45.9150390625,25.17731673582296,55.59527587890625,231.00029296875002,4.155034565740778,723,RipDetSeg-2sn066nnxyt5.png,1,720,1280,0.04937934027777778
311661,150.93333333333334,123.49123328380387,155.73011067708333,159.11490885416666,1.0217350271079042,673,RipDetSeg-2sppzykrfiqz.png,1,1080,1920,0.15029947916666667
385390,56.05160725911458,50.47675180091683,66.34474283854166,138.98712565104165,2.094922969093187,1018,RipDetSeg-2suhgjtsnaoz.png,1,2160,3840,0.04646387924382716
155654,36.47669270833333,30.297615571776156,39.09219970703125,97.52763671875,2.494810664266825,685,RipDetSeg-2suhgjtsnaoz.png,2,2160,3840,0.018766155478395063
272324,65.40155843098958,49.13378439332431,66.56393229166666,91.67470703125,1.3772429583870456,739,RipDetSeg-2suhgjtsnaoz.png,3,2160,3840,0.03283227237654321
393333,163.2,202.87969052224372,171.645654296875,191.45538736979165,1.115410629847081,517,RipDetSeg-2svu8431u4as.png,1,1080,1920,0.18968605324074075
274458,133.4664794921875,104.85501432664756,146.20550130208332,178.90992838541666,1.2236880746078145,698,RipDetSeg-2swmn4upiygb.png,1,1080,1920,0.1323582175925926
61952,58.240026855468756,38.419844961240315,151.161962890625,183.91046142578125,1.21664509979175,645,RipDetSeg-2sxcihphut0a.png,1,720,1280,0.06722222222222222
61026,113.39979002723972,87.76625113059892,147.01714777542372,222.46869325060533,1.5132159521312285,431,RipDetSeg-2sxiqqhr89qy.png,1,826,826,0.08944474083801864
95508,127.72866766467065,91.04942354097774,129.56764595808383,289.345496506986,2.2331616382116843,536,RipDetSeg-2sxmgnpaow9t.png,1,1002,1002,0.09512711104736635
53980,129.210546875,86.714859437751,219.79482421875002,246.11467285156252,1.1197473540442324,498,RipDetSeg-2t1w5herztdh.png,1,640,640,0.131787109375
3518,5.9716796875,4.51025641025641,6.6519017537434895,55.30834147135417,8.31466601866576,208,RipDetSeg-2t2r5l0bq2lx.png,1,1080,1920,0.0016965663580246913
26260,18.133333333333333,12.350382128159906,22.911964925130206,143.2298828125,6.251313812697189,567,RipDetSeg-2t2r5l0bq2lx.png,2,1080,1920,0.012663966049382715
268793,128.21002604166665,207.76270531400965,131.45801595052083,174.68430989583334,1.3288220473491883,345,RipDetSeg-2t3l3n35m515.png,1,1080,1920,0.1296262538580247
240800,120.53333333333333,72.55743879472693,127.2,181.86666666666667,1.429769392033543,885,RipDetSeg-2t46ugtx3mpn.png,1,1080,1920,0.11612654320987655
1416,8.3150390625,3.988732394366197,8.304451751708985,55.039074707031254,6.627659037901531,142,RipDetSeg-2teqh0kwh3bp.png,1,720,1280,0.0015364583333333333
2366,10.4,6.226315789473684,9.98187713623047,61.3671875,6.147860433711425,152,RipDetSeg-2teqh0kwh3bp.png,2,720,1280,0.0025672743055555557
11267,24.447755432128908,16.942857142857143,30.191140747070314,92.52279052734376,3.0645675598170956,266,RipDetSeg-2teqh0kwh3bp.png,3,720,1280,0.012225477430555555
10833,30.36031494140625,22.806315789473686,30.947180175781252,81.39286499023439,2.630057553803596,190,RipDetSeg-2teqh0kwh3bp.png,4,720,1280,0.011754557291666667
5475,21.09023590087891,10.13888888888889,29.249121093750002,58.64400024414063,2.004983331163129,216,RipDetSeg-2teqh0kwh3bp.png,5,720,1280,0.005940755208333333
14583,29.720312500000002,18.459493670886076,33.57039794921875,110.41688232421876,3.2891144898325035,316,RipDetSeg-2teqh0kwh3bp.png,6,720,1280,0.015823567708333333
418873,30.997007242838542,21.571932535084333,46.13333333333333,351.19407552083334,7.612588342214595,2589,RipDetSeg-2tgk0bdch200.png,1,2160,3840,0.050500699266975306
20126,19.549623736213235,9.664345738295317,20.141176470588235,66.07058823529411,3.2803738317757007,392,RipDetSeg-2tixjwqr2ryi.png,1,1530,2720,0.004836120722798923
26805,9.411764705882353,5.419599418714855,11.499251780790441,155.9129825367647,13.558532807953483,931,RipDetSeg-2tjhg0dgijqc.png,1,1530,2720,0.00644103229527105
83070,26.124724264705883,13.353292811573818,34.09038373161765,146.97898667279412,4.311450050838713,1171,RipDetSeg-2tjhg0dgijqc.png,2,1530,2720,0.019961072664359862
71303,121.11209436845168,69.67143647779537,136.19505784342257,302.5007457799767,2.221084601526058,610,RipDetSeg-2tjkkhrn0cbp.png,1,859,859,0.09663211276615064
174185,84.26419270833333,59.626872058194266,106.46946614583334,155.43790690104166,1.4599294288574274,779,RipDetSeg-2toi7y3lhvud.png,1,1080,1920,0.08400125385802469
380,4.0,3.166666666666667,3.6,21.200000000000003,5.888888888888889,48,RipDetSeg-2tscvynmuomq.png,1,720,1280,0.0004123263888888889
303,3.5150398254394535,2.95609756097561,3.269351577758789,17.69082489013672,5.4111111850087905,41,RipDetSeg-2tscvynmuomq.png,2,720,1280,0.00032877604166666667
1738,8.0,7.167010309278351,8.482868194580078,41.662295532226565,4.911345381842154,97,RipDetSeg-2tscvynmuomq.png,3,720,1280,0.0018858506944444443
4203,16.0,12.27153284671533,18.358612060546875,55.79278564453125,3.0390524872210447,137,RipDetSeg-2tscvynmuomq.png,4,720,1280,0.004560546875
5850,21.102636718750002,12.251308900523561,26.698034667968752,58.273596191406256,2.182692356052733,191,RipDetSeg-2tscvynmuomq.png,5,720,1280,0.00634765625
79404,61.30689697265625,39.504477611940295,71.029443359375,120.945703125,1.702754483279175,536,RipDetSeg-2twannw9u75v.png,1,1080,1920,0.038292824074074076
193920,103.88671875,86.04326123128119,126.66666666666667,142.13333333333333,1.1221052631578947,601,RipDetSeg-2txaw2a3f05b.png,1,1080,1920,0.09351851851851851
155449,82.66666666666667,50.676120619396904,86.12029622395833,158.461328125,1.8399998034483847,818,RipDetSeg-2txaw2a3f05b.png,2,1080,1920,0.07496576003086419
82938,56.00003662109375,35.44358974358975,68.13062744140625,133.24928385416666,1.9557912330803617,624,RipDetSeg-2txjoehk3f5l.png,1,1080,1920,0.039997106481481484
538,5.6000000000000005,4.060377358490566,5.975321960449219,23.987547302246096,4.014435951906888,53,RipDetSeg-2tydq3h98r7l.png,1,720,1280,0.0005837673611111111
256,2.5575199127197266,2.3272727272727276,2.8000000000000003,18.0,6.428571428571429,44,RipDetSeg-2tydq3h98r7l.png,2,720,1280,0.0002777777777777778
735,5.27255973815918,4.454545454545455,5.168133163452149,29.652523803710938,5.737569614770528,66,RipDetSeg-2tydq3h98r7l.png,3,720,1280,0.0007975260416666667
4593,16.145117187500002,13.31304347826087,18.4194580078125,58.08508911132813,3.1534635322435487,138,RipDetSeg-2tydq3h98r7l.png,4,720,1280,0.0049837239583333335
332604,150.93333333333334,165.16648044692738,155.71004231770834,167.68310546875,1.076893326678391,537,RipDetSeg-2tyjgb3g7pnu.png,1,1080,1920,0.16039930555555557
143660,225.85285488077497,142.36150734511392,224.567972242921,525.1317995529062,2.338409143156253,770,RipDetSeg-2tztt3i3z25w.png,1,671,671,0.31907356282524246
320363,136.10501302083333,183.72071684587814,136.26666666666665,206.13333333333333,1.512720156555773,465,RipDetSeg-2u00y7q9u7mu.png,1,1080,1920,0.15449604552469134
74842,56.800000000000004,35.17837837837838,63.502227783203125,306.073974609375,4.819893494985921,851,RipDetSeg-2u0jr636lsco.png,1,720,1280,0.08120876736111111
58990,44.2087890625,25.33118625872249,57.087565104166664,113.0331298828125,1.9799956378689991,621,RipDetSeg-2u0k74o57sxu.png,1,1080,1920,0.028448109567901236
134082,86.7150390625,36.373550356052895,100.68706868489583,139.2814453125,1.3833101621856407,983,RipDetSeg-2u0k74o57sxu.png,2,1080,1920,0.06466145833333334
65420,30.820052083333334,17.272607260726073,33.245121256510416,202.879931640625,6.102547500887664,1010,RipDetSeg-2u10xkbl6e0q.png,1,1080,1920,0.03154899691358025
155008,57.99815063476563,40.41929595827901,111.22011718750001,530.85576171875,4.7730192625477,1534,RipDetSeg-2u6spucq5ak1.png,1,720,1280,0.16819444444444445
441077,56.02812093098958,56.17026424705508,69.53219401041666,154.05458984375,2.215586492505486,1047,RipDetSeg-2u6td6y669qy.png,1,2160,3840,0.05317768614969136
244464,63.218196614583334,56.88516579406632,63.70553385416667,83.61134440104166,1.3124659561356624,573,RipDetSeg-2u6td6y669qy.png,2,2160,3840,0.02947337962962963
140426,34.352046712239584,27.862301587301587,35.475642903645834,96.92467447916667,2.7321470887059163,672,RipDetSeg-2u6td6y669qy.png,3,2160,3840,0.01693021797839506
162272,88.93347981770833,73.71811470755253,124.526171875,129.20975748697916,1.0376112550595433,587,RipDetSeg-2u6zh6c86g9v.png,1,1080,1920,0.07825617283950617
114315,90.5409912109375,101.95317725752508,95.89097493489584,103.14476725260417,1.0756462464025756,299,RipDetSeg-2u6zh6c86g9v.png,2,1080,1920,0.05512876157407407
278585,134.93333333333334,203.5324200913242,136.26666666666665,171.46666666666667,1.258317025440313,365,RipDetSeg-2ub5qm2dyou1.png,1,1080,1920,0.13434847608024691
76681,70.50791015625,30.703103103103103,74.9181884765625,335.2686767578125,4.475130586782653,999,RipDetSeg-2udfwlk97zh7.png,1,720,1280,0.08320421006944445
223814,112.53333333333333,83.94336615096108,133.84806315104166,150.96354166666666,1.127872440681573,711,RipDetSeg-2uebd907u0bt.png,1,1080,1920,0.10793499228395062
237287,89.70501302083333,55.166986341179886,101.78817545572916,234.18746744791667,2.3007335223311087,1147,RipDetSeg-2uebd907u0bt.png,2,1080,1920,0.11443238811728396
338434,150.4,101.28963711185934,159.83385416666667,184.36647135416666,1.1534882413704335,891,RipDetSeg-2uh4xdoldlcv.png,1,1080,1920,0.16321084104938272
319752,150.93333333333334,127.07481371087928,155.71004231770834,159.8017578125,1.0262777880853888,671,RipDetSeg-2ujxtas4rgex.png,1,1080,1920,0.1542013888888889
194353,115.35794270833333,76.21686274509804,121.66612955729167,160.9740234375,1.3230800061055492,680,RipDetSeg-2up4ycuqlsux.png,1,1080,1920,0.09372733410493828
112968,67.00403645833333,47.89316375198728,65.890283203125,143.85777994791667,2.1832927854390203,629,RipDetSeg-2up4ycuqlsux.png,2,1080,1920,0.05447916666666667
87785,40.800000000000004,31.691335740072205,44.594400024414064,445.24609375,9.984349907303192,1108,RipDetSeg-2ushf6qqe9cf.png,1,720,1280,0.09525282118055556
342046,41.6,30.103058305830583,47.144734700520836,202.88717447916667,4.303495942186843,1515,RipDetSeg-2uvi0gvpt4qz.png,1,3840,2160,0.04123818479938272
85019,53.79225260416666,26.92604908946952,72.13885091145833,147.96057942708333,2.0510526236228372,842,RipDetSeg-2uwhguzrouxs.png,1,1080,1920,0.04100067515432099
273398,105.6694580078125,51.48738229755179,144.945458984375,214.04798177083333,1.4767484491798224,1416,RipDetSeg-2uwhguzrouxs.png,2,1080,1920,0.13184702932098766
82557,70.38133381831985,57.65845673690758,142.98576670040487,350.2362727732794,2.449448507047014,742,RipDetSeg-2uwmh9tepjnb.png,1,882,988,0.09473890770883252
44123,147.20000000000002,96.44371584699454,154.33111572265625,244.12265625,1.5818109984295416,366,RipDetSeg-2v09pepul03q.png,1,640,640,0.10772216796875
49196,48.3605224609375,24.027350427350427,49.84906005859375,110.27439778645834,2.212166039978271,546,RipDetSeg-2v73qmdd6ia5.png,1,1080,1920,0.023724922839506172
125024,83.33561197916667,39.7848846459825,95.63077799479167,139.37722981770833,1.4574515939345305,838,RipDetSeg-2v73qmdd6ia5.png,2,1080,1920,0.060293209876543206
51173,58.400000000000006,31.203048780487805,85.86923828125,157.69816894531252,1.8364919976208374,656,RipDetSeg-2vh8am1a6vlc.png,1,720,1280,0.05552625868055556
157674,100.23607584635417,116.79555555555555,106.11077473958333,129.43444010416667,1.2198048729907418,360,RipDetSeg-2vkhfo26whor.png,1,1080,1920,0.07603877314814815
134634,71.4583984375,37.28182762201453,70.74839680989584,169.17766927083332,2.3912579916887933,963,RipDetSeg-2vkhfo26whor.png,2,1080,1920,0.06492766203703704
1244,10.557519531250001,5.854117647058824,10.52153549194336,30.841250610351565,2.93124997144833,85,RipDetSeg-2vu6c4ro8gr0.png,1,720,1280,0.001349826388888889
1423,9.600000000000001,5.52621359223301,10.23120346069336,39.363555908203125,3.8474023177656065,103,RipDetSeg-2vu6c4ro8gr0.png,2,720,1280,0.0015440538194444445
1177,7.839999389648438,5.672289156626507,7.839718627929688,37.451812744140625,4.777188381572171,83,RipDetSeg-2vu6c4ro8gr0.png,3,720,1280,0.001277126736111111
9451,30.36031494140625,13.847619047619048,34.0,68.0,2.0,273,RipDetSeg-2vu6c4ro8gr0.png,4,720,1280,0.010254991319444445
364117,129.7662109375,41.74456864431069,177.75817057291667,236.07412109375,1.328063403965513,2326,RipDetSeg-2vu8mwm10tpz.png,1,1080,1920,0.17559654706790123
232542,117.86666666666666,102.32871287128712,133.85707194010416,150.98155924479167,1.1279311362222986,606,RipDetSeg-2vv0ipvqcukp.png,1,1080,1920,0.11214409722222222
184609,97.48671875,57.712856584603365,105.75528971354167,180.07088216145834,1.702712768781728,853,RipDetSeg-2vv0ipvqcukp.png,2,1080,1920,0.0890282600308642
164167,150.0042554842715,125.59695890214454,164.73619877897352,258.0769608857616,1.5666074778866503,554,RipDetSeg-2vyu006j48ek.png,1,1208,1074,0.12653615869374868
203469,121.70501302083333,147.4413043478261,121.4210693359375,150.21083984375,1.237106876634066,368,RipDetSeg-2w44x4vb2v3w.png,1,1080,1920,0.09812355324074074
76741,49.06666666666666,44.29494949494949,64.19032796223958,129.13330891927083,2.011725333374748,462,RipDetSeg-2w7p7pd58sw2.png,1,1080,1920,0.03700858410493827
299215,134.93333333333334,80.51530440632358,151.73333333333332,196.0,1.2917398945518452,991,RipDetSeg-2wcyhhoz7gsw.png,1,1080,1920,0.14429735725308643
153354,88.1992919921875,65.43104,109.31390787760417,141.45408528645834,1.2940172758697883,625,RipDetSeg-2we8wotpiz8m.png,1,1080,1920,0.07395543981481481
149789,99.731591796875,102.94776632302406,113.97139485677083,120.57799479166667,1.0579671762655745,388,RipDetSeg-2we8wotpiz8m.png,2,1080,1920,0.0722362075617284
319752,150.93333333333334,127.07481371087928,155.71004231770834,159.8017578125,1.0262777880853888,671,RipDetSeg-2wl0z5t945j2.png,1,1080,1920,0.1542013888888889
283370,135.46666666666667,114.31971759959657,146.20550130208332,178.95377604166666,1.22398797889226,661,RipDetSeg-2wqwe2jsqv99.png,1,1080,1920,0.13665605709876544
77531,62.93333333333333,47.31106025934401,76.53331705729167,96.266650390625,1.257839776088122,437,RipDetSeg-2wqwe2jsqv99.png,2,1080,1920,0.03738956404320987
338058,148.8,86.5151631477927,158.41398111979166,193.58665364583334,1.2220301028824236,1042,RipDetSeg-2wsw7dhmisxk.png,1,1080,1920,0.1630295138888889
97271,66.20032958984375,33.255042735042736,85.717919921875,141.120751953125,1.6463389695147204,780,RipDetSeg-2wt8xmonzz54.png,1,1080,1920,0.046909239969135805
359586,210.4901123046875,140.18947368421053,246.34975585937502,305.590478515625,1.240474046542456,1026,RipDetSeg-2wujiswsrynx.png,1,720,1280,0.39017578125
10635,19.918556722005206,11.298804780876493,24.545284016927084,50.44817301432292,2.0553102168030533,251,RipDetSeg-2x0196dpe4ro.png,1,1080,1920,0.005128761574074074
77816,42.98170572916666,20.504874835309618,56.55619710286458,150.81422526041666,2.6666259930121416,1012,RipDetSeg-2x0196dpe4ro.png,2,1080,1920,0.03752700617283951
85241,82.4,73.96182212581344,82.0,223.60000000000002,2.726829268292683,461,RipDetSeg-2x0rd6i7jpqe.png,1,720,1280,0.09249240451388889
78424,171.17519531250002,131.5287211740042,172.72728271484377,346.983544921875,2.0088519860218708,477,RipDetSeg-2x1101x8nd9c.png,1,640,640,0.19146484375
58149,51.610546875000004,31.431891891891894,72.44046630859376,254.69570312500002,3.515931303368556,740,RipDetSeg-2x9p444b7vkn.png,1,720,1280,0.063095703125
339737,150.4,78.57461694131253,159.83385416666667,184.36647135416666,1.1534882413704335,1153,RipDetSeg-2xcgvuut02s0.png,1,1080,1920,0.16383921682098765
315117,150.93333333333334,92.13947368421053,155.73011067708333,159.11490885416666,1.0217350271079042,912,RipDetSeg-2xn8evrnlbb8.png,1,1080,1920,0.15196614583333334
220049,101.62603352864583,62.22665252739483,125.14490559895833,177.40133463541667,1.4175673694934114,943,RipDetSeg-2xpexacegg7z.png,1,1080,1920,0.10611930941358025
420056,126.18170572916667,113.03222334342415,134.52145182291667,290.53310546875,2.159752972716993,991,RipDetSeg-2xu5vbien9gg.png,1,1080,1920,0.2025733024691358
213825,101.86666666666666,68.61612515042117,145.43717447916666,151.21990559895832,1.0397610249270899,831,RipDetSeg-2xvf2anz5bf6.png,1,1080,1920,0.1031177662037037
116829,133.80752118644068,75.21054166876226,168.08376588983052,180.22960805084745,1.072260649901061,674,RipDetSeg-2xvr39yd60re.png,1,1180,1090,0.09083268542994868
236271,33.34036458333333,26.925470085470085,35.897786458333336,168.91227213541666,4.705367344347921,1170,RipDetSeg-2y55bhpt7hl8.png,1,3840,2160,0.02848560474537037
161979,91.8689453125,56.537172774869106,109.2073974609375,158.60887044270834,1.4523637970535952,764,RipDetSeg-2y737hqcvtsm.png,1,1080,1920,0.07811487268518519
20662,8.533333333333333,6.930649895178196,9.986783854166667,211.99996744791667,21.228052047954,795,RipDetSeg-2yf79f6aq72k.png,1,1080,1920,0.009964313271604939
138310,58.400000000000006,48.74361233480177,58.29140625,465.01796875,7.977470414002922,1135,RipDetSeg-2yj19yem5tlu.png,1,720,1280,0.1500759548611111
26306,22.4,13.014718614718614,24.0,112.8,4.7,539,RipDetSeg-2yl842bqiq53.png,1,1920,1080,0.012686149691358025
7835,7.563412475585937,4.464387464387464,9.243082682291666,125.45572102864583,13.572930735435248,468,RipDetSeg-2yl9es47l1d3.png,1,1080,1920,0.0037784529320987656
30025,21.325065104166665,13.456582633053221,21.06104329427083,159.21331380208332,7.559611913688702,595,RipDetSeg-2yl9es47l1d3.png,2,1080,1920,0.014479648919753086
210747,83.73333333333333,65.80702576112412,111.47823893229166,203.47486979166666,1.8252429509157462,854,RipDetSeg-2ypazxi4oxa0.png,1,1080,1920,0.10163339120370371
141163,70.61171875,67.10065359477125,74.89918619791666,179.57439778645832,2.397548049613565,561,RipDetSeg-2ypazxi4oxa0.png,2,1080,1920,0.06807629243827161
90928,53.69551188151041,17.570628019323674,89.67647298177083,150.62972005208334,1.679701654665911,1380,RipDetSeg-2ypuc501dq0j.png,1,1080,1920,0.04385030864197531
219426,97.6,75.79481865284974,101.21143391927083,184.389697265625,1.8218267455107844,772,RipDetSeg-2yqygfzmb8ot.png,1,1080,1920,0.10581886574074074
129221,75.30501302083333,56.490054644808744,82.22142740885417,182.89010416666667,2.224360606843123,610,RipDetSeg-2yqygfzmb8ot.png,2,1080,1920,0.06231722608024692
89190,72.05830688476563,34.704280155642024,104.98668212890625,250.07861328125,2.3820032046940476,1028,RipDetSeg-2yssqzn2y0ww.png,1,720,1280,0.09677734375
223814,112.53333333333333,83.94336615096108,133.84806315104166,150.96354166666666,1.127872440681573,711,RipDetSeg-2yuf6gxptdld.png,1,1080,1920,0.10793499228395062
237287,89.70501302083333,55.166986341179886,101.78817545572916,234.18746744791667,2.3007335223311087,1147,RipDetSeg-2yuf6gxptdld.png,2,1080,1920,0.11443238811728396
121119,102.67786865234376,51.43057324840765,116.62279052734375,233.48759765625002,2.0020752084602687,942,RipDetSeg-2yus3gln4bvl.png,1,720,1280,0.13142252604166665
86846,74.4,37.193147751606,81.73209228515626,273.4666015625,3.3458901383363404,934,RipDetSeg-2yus3gln4bvl.png,2,720,1280,0.09423394097222222
323273,150.93333333333334,129.05109780439122,155.71004231770834,160.99822591145832,1.0339617375670611,668,RipDetSeg-2yyr3405ep9r.png,1,1080,1920,0.15589940200617283
344541,150.4,80.8781690140845,159.83385416666667,184.36647135416666,1.1534882413704335,1136,RipDetSeg-2yzq65kr1iye.png,1,1080,1920,0.16615596064814814
1861,9.587599182128907,6.529824561403508,10.469171905517578,42.02841491699219,4.01449276946555,114,RipDetSeg-2yzwtv8qww8n.png,1,720,1280,0.002019314236111111
4112,17.6,8.987978142076503,22.534153747558594,54.6665283203125,2.4259410374456687,183,RipDetSeg-2yzwtv8qww8n.png,2,720,1280,0.004461805555555556
5733,16.617677307128908,11.76,20.11012420654297,63.437005615234376,3.154481044656835,195,RipDetSeg-2yzwtv8qww8n.png,3,720,1280,0.006220703125
281590,131.73333333333332,161.4853046594982,135.11636555989583,177.31334635416667,1.3123010348851138,465,RipDetSeg-2z7asb6yvg4g.png,1,1080,1920,0.13579764660493826
848,8.632559204101563,4.038095238095238,8.8,28.8,3.272727272727273,84,RipDetSeg-2zcfg2jq5iae.png,1,720,1280,0.0009201388888888889
1098,6.715039825439454,5.1069767441860465,6.923907470703125,34.21272583007813,4.941245384176662,86,RipDetSeg-2zcfg2jq5iae.png,2,720,1280,0.00119140625
1090,6.715039825439454,4.2745098039215685,7.315287780761719,36.50401306152344,4.990099385771859,102,RipDetSeg-2zcfg2jq5iae.png,3,720,1280,0.0011827256944444444
4825,14.860157775878907,6.967509025270758,23.801043701171878,66.12850952148438,2.7783869628468625,277,RipDetSeg-2zcfg2jq5iae.png,4,720,1280,0.005235460069444444
23019,42.36279296875,24.952845528455285,47.592254638671875,121.6437744140625,2.5559573787289924,369,RipDetSeg-2zcfg2jq5iae.png,5,720,1280,0.024977213541666668
214309,113.12003173828126,50.336817381092196,221.03232421875,258.4471923828125,1.1692732874990446,1703,RipDetSeg-2zdp07d224lk.png,1,720,1280,0.23254014756944444
86891,149.41666666666666,109.00922781379711,182.81322590011615,226.79631242741,1.2405902872220247,474,RipDetSeg-2zdwh3yael7q.png,1,861,861,0.11721103273750508
294005,143.46666666666667,102.88888888888889,159.83966471354165,164.20748697916667,1.0273262726961598,762,RipDetSeg-2zejfa35wb96.png,1,1080,1920,0.1417848186728395
404718,163.08671875,153.52034139402562,163.21896158854167,205.97294921875,1.2619425293121689,703,RipDetSeg-2zhi1pcwvkt7.png,1,1080,1920,0.19517650462962963
319752,150.93333333333334,127.07481371087928,155.71004231770834,159.8017578125,1.0262777880853888,671,RipDetSeg-2zq5wfoetw51.png,1,1080,1920,0.1542013888888889
114391,89.32373860677083,43.954274735830936,93.6759521484375,107.68365071614583,1.1495335595363039,694,RipDetSeg-2zs8rnsvpeot.png,1,1080,1920,0.05516541280864198
23783,38.507910156250006,27.103133903133905,39.778176879882814,139.6834716796875,3.5115604242367935,351,RipDetSeg-2zsyl3cq25r1.png,1,720,1280,0.02580620659722222
283370,135.46666666666667,114.31971759959657,146.20550130208332,178.95377604166666,1.22398797889226,661,RipDetSeg-2zud5ee7hv68.png,1,1080,1920,0.13665605709876544
77531,62.93333333333333,47.31106025934401,76.53331705729167,96.266650390625,1.257839776088122,437,RipDetSeg-2zud5ee7hv68.png,2,1080,1920,0.03738956404320987
54721,65.99814453125,21.9542627883651,134.85319824218752,146.35166015625,1.0852665125035597,997,RipDetSeg-2zvzw95bj93x.png,1,720,1280,0.059376085069444445
116631,43.733333333333334,20.2748370273794,47.87291666666667,342.59326171875,7.156306437399365,1534,RipDetSeg-2zw7jibjkp0v.png,1,1080,1920,0.05624565972222222
289074,133.99981282552082,97.20857503152585,162.72919921875,167.87732747395833,1.0316361678169872,793,RipDetSeg-2zzcbt5qu0nb.png,1,1080,1920,0.13940682870370372
216690,100.12611490885416,90.85534591194968,130.5215576171875,155.181884765625,1.188936813187327,636,RipDetSeg-300hzqf4lcua.png,1,1080,1920,0.1044994212962963
44358,50.33054809570313,46.81583113456465,51.22508544921875,184.57442626953127,3.603203872690587,379,RipDetSeg-302ryn0ctozt.png,1,720,1280,0.04813151041666667
88075,70.19576822916666,47.73712737127371,76.4025146484375,123.59583333333333,1.6176932644436328,492,RipDetSeg-306jjdw5rkuj.png,1,1080,1920,0.042474440586419755
24606,24.605275472005207,11.083783783783783,38.449625651041664,85.46714680989584,2.222834302356345,592,RipDetSeg-30begarf4j1o.png,1,1080,1920,0.011866319444444445
168474,84.15420735677083,25.745787965616046,132.07803548177083,139.014453125,1.0525175712822177,1745,RipDetSeg-30begarf4j1o.png,2,1080,1920,0.08124710648148148
315117,150.93333333333334,92.13947368421053,155.73011067708333,159.11490885416666,1.0217350271079042,912,RipDetSeg-30d5nhuaa3jf.png,1,1080,1920,0.15196614583333334
315117,150.93333333333334,92.13947368421053,155.73011067708333,159.11490885416666,1.0217350271079042,912,RipDetSeg-30ix59reoa3x.png,1,1080,1920,0.15196614583333334
306614,145.06666666666666,120.59547689282202,155.73011067708333,159.11490885416666,1.0217350271079042,678,RipDetSeg-30l5zuqio5jc.png,1,1080,1920,0.14786554783950617
316322,136.53333333333333,101.26354541816727,145.523486328125,190.98136393229166,1.31237485268645,833,RipDetSeg-30mcgovy8oy7.png,1,1080,1920,0.15254726080246914
78895,34.746875,17.829378531073445,58.154292805989584,229.9892578125,3.9548113598384664,1180,RipDetSeg-30phyznzk5lj.png,1,1080,1920,0.03804735725308642
299215,134.93333333333334,80.51530440632358,151.73333333333332,196.0,1.2917398945518452,991,RipDetSeg-30tmwbge6kne.png,1,1080,1920,0.14429735725308643
19925,11.733333333333333,7.4416433239962645,11.380021158854166,190.29200846354166,16.721586524949995,714,RipDetSeg-30v2rpbye1wt.png,1,1080,1920,0.00960889274691358
451921,55.51917317708333,48.79039136302295,78.45994466145834,160.06046549479166,2.0400277642996825,1235,RipDetSeg-30v5eo43d0qs.png,1,2160,3840,0.05448507426697531
196004,50.703877766927086,32.066094069529655,67.85232340494791,73.79322916666666,1.0875564087358212,815,RipDetSeg-30v5eo43d0qs.png,2,2160,3840,0.02363088348765432
127804,38.45334065755208,33.54435695538058,39.04932454427083,81.83707682291667,2.0957360409688186,508,RipDetSeg-30v5eo43d0qs.png,3,2160,3840,0.015408468364197531
21377,9.810026041666667,6.730263675718221,9.624305216471354,223.36274414062498,23.208194162250237,847,RipDetSeg-30wamu7xz5ht.png,1,1080,1920,0.010309124228395061
84435,56.53333333333333,32.822157434402335,61.40069580078125,153.44464518229165,2.4990701356244123,686,RipDetSeg-310m6gdwrp5v.png,1,1080,1920,0.04071903935185185
